Freq.Sweep,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy
"Rated Frequency","R, Re(Z) in Ohm","X, Im(Z) in Ohm","Z, Magnitude in Ohm","R1 in Ohm","X1 in Ohm","R2 in Ohm","X2 in Ohm","Z1 in Ohm","Z2 in Ohm","Z0 in Ohm"
31.666667,1728.948762,-1909.907572,2576.239654,2582.479955,-2509.815160,2582.479955,-2509.815160,3601.162987,3601.162987,710.419767
31.833333,1473.789531,-1916.390520,2417.562452,2200.285973,-2525.586646,2200.285973,-2525.586646,3349.603897,3349.603897,698.286193
32.000000,1255.023645,-1886.547239,2265.865140,1872.646520,-2486.658052,1872.646520,-2486.658052,3112.920374,3112.920374,686.582615
32.166667,1070.374024,-1837.798680,2126.782673,1596.147535,-2419.170325,1596.147535,-2419.170325,2898.287774,2898.287774,675.287448
32.333333,918.286863,-1771.431459,1995.299521,1368.460316,-2325.062910,1368.460316,-2325.062910,2697.888281,2697.888281,664.380564
32.500000,791.537968,-1702.750787,1877.736030,1178.750567,-2227.302086,1178.750567,-2227.302086,2519.985611,2519.985611,653.843148
32.666667,685.426719,-1634.619879,1772.510067,1019.969422,-2130.191127,1019.969422,-2130.191126,2361.789969,2361.789969,643.657571
32.833333,599.164476,-1564.456610,1675.267906,890.935833,-2029.865005,890.935833,-2029.865005,2216.781134,2216.781134,633.807282
33.000000,526.328198,-1498.729939,1588.462401,782.017096,-1936.034587,782.017096,-1936.034587,2088.008779,2088.008779,624.276715
33.166667,464.339945,-1437.508959,1510.643436,689.348054,-1848.810746,689.348054,-1848.810746,1973.145183,1973.145183,615.051207
33.333333,413.723703,-1378.091152,1438.854588,613.716235,-1764.146601,613.716235,-1764.146601,1867.849257,1867.849257,606.116931
33.500000,369.946091,-1323.512945,1374.244020,548.323128,-1686.603173,548.323128,-1686.603173,1773.496128,1773.496128,597.460831
33.666667,331.767395,-1273.252321,1315.766346,491.310552,-1615.403560,491.310552,-1615.403560,1688.465196,1688.465196,589.070570
