All calculations,WOO\400 kV B1,WOO\400 kV B1,WOO\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.000000,301.702717,-151.183437,-150.064893
0.000100,302.041916,-142.346866,-156.848587
0.000200,300.398645,-137.106982,-164.084442
0.000300,300.136692,-128.553172,-170.327034
0.000400,299.323288,-120.054861,-179.400879
0.000500,298.314787,-110.837780,-188.208259
0.000600,296.925125,-99.994936,-196.676459
0.000700,293.693950,-89.537693,-205.221492
0.000800,290.778061,-79.968748,-211.382390
0.000900,287.745130,-72.246347,-216.831201
0.001000,285.230358,-64.603622,-221.817543
0.001100,282.608346,-56.484757,-227.568558
0.001200,279.844139,-47.388131,-232.858312
0.001300,276.534848,-39.003599,-238.518706
0.001400,273.653833,-30.337494,-243.057014
0.001500,270.074906,-21.912327,-248.566029
0.001600,266.594760,-12.297412,-253.722155
0.001700,262.299189,-3.038290,-259.503421
0.001800,257.604550,6.843842,-264.309100
0.001900,252.163090,16.888078,-269.433330
0.002000,246.764760,27.218836,-274.042261
0.002100,241.271234,37.240998,-278.593313
0.002200,235.447251,47.459570,-282.775825
0.002300,229.069840,57.514328,-286.617615
0.002400,222.274354,66.977867,-289.734422
0.002500,215.695574,76.070955,-292.016867
0.002600,209.032320,84.664980,-294.297309
0.002700,202.630204,93.728403,-296.096296
0.002800,195.518749,102.513152,-298.224466
0.002900,188.412234,111.556262,-299.493331
0.003000,180.612610,119.699849,-300.834163
0.003100,173.036716,128.018918,-301.276857
0.003200,164.972647,135.916222,-302.062610
0.003300,157.098116,144.497865,-302.269975
0.003400,148.763738,152.916739,-302.727005
0.003500,140.516230,161.532824,-302.414321
0.003600,131.960609,169.561515,-301.921179
0.003700,123.375554,177.516449,-300.789363
0.003800,114.524730,185.257465,-299.640168
0.003900,105.478630,193.128219,-298.254049
0.004000,96.214151,201.123544,-296.767448
0.004100,86.616962,209.039224,-295.109437
0.004200,77.042556,216.831122,-292.984160
0.004300,67.196041,223.859556,-290.636425
0.004400,57.618176,230.577510,-287.584691
0.004500,47.782664,236.421911,-284.431755
0.004600,38.385349,242.143047,-280.520368
0.004700,28.848530,247.072837,-276.596748
0.004800,19.814147,252.001866,-272.022478
0.004900,10.606619,256.364770,-267.596745
0.005000,1.672124,260.904210,-262.750081
0.005100,-7.517666,265.135911,-258.105964
0.005200,-16.558988,269.566552,-253.135890
0.005300,-25.755916,273.795658,-248.251205
0.005400,-34.878727,278.081170,-243.054298
0.005500,-44.098720,282.105227,-237.741082
0.005600,-53.356729,285.797023,-232.059064
0.005700,-62.564873,289.001009,-225.964265
0.005800,-71.807319,291.535092,-219.494231
0.005900,-80.799221,293.741220,-212.526607
0.006000,-89.870913,295.438026,-205.457559
0.006100,-98.635116,297.189823,-197.995314
0.006200,-107.598315,298.510891,-190.624708
0.006300,-116.282788,299.886358,-182.838556
0.006400,-125.182334,300.660714,-175.130002
0.006500,-133.765613,301.342793,-166.982542
0.006600,-142.454850,301.435583,-158.908683
0.006700,-150.804932,301.473040,-150.478723
0.006800,-159.169775,301.078267,-142.116240
0.006900,-167.242299,300.620302,-133.469396
0.007000,-175.276813,299.817025,-124.843974
0.007100,-183.106987,298.904885,-116.021596
0.007200,-190.843635,297.778031,-107.173533
0.007300,-198.437796,296.499568,-98.220273
0.007400,-205.812497,295.083901,-89.157322
0.007500,-213.064271,293.348621,-80.071681
0.007600,-219.967568,291.427465,-70.800322
0.007700,-226.776852,288.960072,-61.593464
0.007800,-233.138791,286.233222,-52.154121
0.007900,-239.380549,282.832615,-42.840710
0.008000,-245.083378,279.196560,-33.305412
0.008100,-250.615999,274.968059,-23.966589
0.008200,-255.611740,270.627178,-14.488109
0.008300,-260.442724,265.845805,-5.240455
0.008400,-264.826121,260.998348,4.104769
0.008500,-269.061536,255.796303,13.277446
0.008600,-272.939954,250.507219,22.539332
0.008700,-276.651925,244.947924,31.694865
0.008800,-280.081041,239.270705,40.890398
0.008900,-283.306915,233.397937,50.028270
0.009000,-286.326008,227.321223,59.145125
0.009100,-289.087372,221.077419,68.276114
0.009200,-291.698504,214.526573,77.338095
0.009300,-293.981069,207.857151,86.479939
0.009400,-296.144711,200.841187,95.497766
0.009500,-297.925640,193.767905,104.617428
0.009600,-299.594978,186.328857,113.559805
0.009700,-300.850328,178.832159,122.587256
0.009800,-301.968071,170.950338,131.403449
0.009900,-302.654061,162.984770,140.260176
0.010000,-303.149544,154.662594,148.883218
0.010100,-303.209284,146.252985,157.477040
0.010200,-303.024640,137.558005,165.814643
0.010300,-302.431676,128.780988,174.037898
0.010400,-301.563635,119.809456,181.996071
0.010500,-300.344887,110.761743,189.766609
0.010600,-298.825108,101.627905,197.296993
0.010700,-297.015994,92.427675,204.583553
0.010800,-294.869224,83.249363,211.668782
0.010900,-292.485190,73.993335,218.455465
0.011000,-289.725557,64.812544,225.071388
0.011100,-286.760233,55.495868,231.347463
0.011200,-283.386123,46.240817,237.475202
0.011300,-279.810633,36.793323,243.245788
0.011400,-275.811519,27.392065,248.869143
0.011500,-271.611005,17.811872,254.122745
0.011600,-267.015649,8.302984,259.197784
0.011700,-262.236881,-1.311915,263.893171
0.011800,-257.127863,-10.820528,268.371457
0.011900,-251.855460,-20.353986,272.483844
0.012000,-246.319480,-29.764758,276.354214
0.012100,-240.621515,-39.125840,279.897717
0.012200,-234.716906,-48.369129,283.182028
0.012300,-228.635013,-57.504542,286.192078
0.012400,-222.398325,-66.555942,288.927435
0.012500,-215.962183,-75.467476,291.443494
0.012600,-209.413600,-84.343542,293.669335
0.012700,-202.640729,-93.061053,295.716613
0.012800,-195.774974,-101.777655,297.455858
0.012900,-188.657698,-110.324886,299.030501
0.013000,-181.439529,-118.888971,300.279290
0.013100,-173.944845,-127.294677,301.353989
0.013200,-166.320723,-135.730244,302.092647
0.013300,-158.404256,-144.038227,302.635121
0.013400,-150.325096,-152.376240,302.838138
0.013500,-141.958981,-160.608479,302.810366
0.013600,-133.413607,-168.833550,302.438108
0.013700,-124.620622,-176.943324,301.788058
0.013800,-115.657817,-184.967392,300.791908
0.013900,-106.516728,-192.842394,299.473442
0.014000,-97.228939,-200.534347,297.824776
0.014100,-87.841014,-208.039694,295.825237
