DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
105.579138,198.815912,-329.419043
98.594238,207.538126,-325.318848
91.466745,216.059602,-320.634503
84.173748,224.358810,-315.420209
76.693578,232.411766,-309.732175
68.997796,240.213021,-303.637615
61.068932,247.766100,-297.192913
52.895848,255.026290,-290.448259
44.463001,261.955595,-283.460680
35.757570,268.546083,-276.289004
26.767369,274.789569,-268.995435
17.486294,280.678129,-261.635128
7.916137,286.193909,-254.247047
-1.939210,291.299948,-246.860241
-12.071331,295.969255,-239.497289
-22.464215,300.187506,-232.173898
-33.097349,303.940950,-224.902154
-43.944146,307.217002,-217.686753
-54.975232,310.002422,-210.525745
-66.159741,312.284407,-203.413918
-77.462493,314.057418,-196.341245
-88.844096,315.318593,-189.293147
-100.262849,316.065543,-182.253709
-111.675990,316.303855,-175.207861
-123.042811,316.052130,-168.145650
-134.322118,315.336911,-161.058558
-145.470168,314.188308,-153.934985
-156.442863,312.638123,-146.761616
-167.197090,310.720100,-139.525632
-177.691811,308.473033,-132.216654
-187.889864,305.940082,-124.827398
-197.756697,303.164216,-117.350539
-207.260369,300.186685,-109.777556
-216.371768,297.045490,-102.098636
-225.063737,293.773322,-94.301648
-233.311643,290.397869,-86.372484
-241.094753,286.942540,-78.296939
-248.396800,283.428009,-70.062842
-255.206389,279.873120,-61.662024
-261.515815,276.291227,-53.089228
-267.320005,272.686018,-44.339392
-272.617042,269.051867,-35.407441
-277.408718,265.376333,-26.289691
-281.700164,261.643180,-16.985724
-285.499274,257.833616,-7.499197
-288.816048,253.926505,2.162214
-291.662910,249.899150,11.986974
-294.055446,245.728898,21.959424
-296.012548,241.393797,32.059987
-297.555852,236.872416,42.265648
-298.709383,232.144121,52.550240
-299.499350,227.190488,62.883877
-299.954273,221.996748,73.232960
-300.104588,216.551714,83.561278
-299.981973,210.846182,93.832311
-299.618729,204.872158,104.010698
-299.047155,198.623017,114.062573
-298.298781,192.094197,123.955078
-297.403812,185.282975,133.656832
-296.390388,178.187457,143.138880
-295.284343,170.805912,152.375872
-294.108378,163.135672,161.347307
-292.881024,155.172353,170.038455
-291.615720,146.909895,178.440366
-290.320549,138.341633,186.549457
-288.998523,129.462630,194.365883
-287.648360,120.271999,201.891951
-286.264534,110.773253,209.131451
-284.837285,100.973466,216.089781
-283.352693,90.882568,222.773798
-281.793292,80.513648,229.191276
-280.138828,69.884184,235.349572
-278.367186,59.016991,241.254783
-276.454784,47.940126,246.911384
-274.377179,36.686753,252.322335
-272.109392,25.294446,257.489168
-269.626423,13.804459,262.412220
-266.903733,2.261027,267.090656
-263.917904,-9.289302,271.522469
-260.646964,-20.798446,275.704369
-257.070798,-32.217610,279.632057
-253.170973,-43.498997,283.300895
-248.930732,-54.597716,286.707162
-244.334997,-65.473306,289.848885
-239.370695,-76.090450,292.726122
-234.026836,-86.419383,295.340613
-228.294760,-96.435900,297.695220
-222.168030,-106.121849,299.793541
-215.642657,-115.465383,301.639812
-208.717230,-124.461159,303.238791
-201.393086,-133.110433,304.595772
-193.674174,-141.420975,305.716316
-185.567192,-149.406230,306.605729
-177.081498,-157.084028,307.268214
-168.229394,-164.474773,307.706068
-159.026268,-171.599928,307.919025
-149.490720,-178.480845,307.904126
-139.644415,-185.138108,307.655728
-129.512078,-191.590726,307.165457
-119.120388,-197.855639,306.422105
-108.497937,-203.946917,305.411855
-97.678377,-209.875290,304.119004
-86.695211,-215.649046,302.525885
-75.585540,-221.273076,300.615163
-64.386878,-226.751109,298.369274
-53.134273,-232.085261,295.772122
-41.865436,-237.275912,292.809855
-30.618112,-242.322986,289.470251
-19.427441,-247.225279,285.743627
-8.328253,-251.980766,281.623394
2.647862,-256.588016,277.106019
13.472738,-261.046072,272.192488
24.119564,-265.354965,266.888346
34.565704,-269.516129,261.203214
44.792869,-273.531259,255.150927
54.786079,-277.401761,248.748704
64.534864,-281.128261,242.016360
74.032796,-284.709895,234.975955
83.277594,-288.143996,227.650873
92.268599,-291.425558,220.065540
101.008764,-294.547462,212.244072
109.506150,-297.499537,204.208144
117.769721,-300.268232,195.977285
125.811382,-302.837496,187.570932
133.644166,-305.187454,179.007440
141.279391,-307.295562,170.305293
148.731039,-309.137115,161.479850
156.016755,-310.682989,152.519215
163.210659,-311.855738,142.911981
170.253314,-312.701414,132.687646
177.162919,-313.165285,122.290465
183.982047,-313.185729,111.771698
190.713302,-312.758198,101.121865
197.399292,-311.832936,90.237932
204.041469,-310.402917,78.900450
210.585374,-308.510900,67.324446
217.055499,-306.121997,55.777413
223.465581,-303.228411,44.275313
229.804001,-299.850451,32.867736
236.081652,-295.985087,21.551409
242.278539,-291.662886,10.317467
248.364301,-286.922656,-0.678606
254.334534,-281.778541,-11.326677
260.176305,-276.257081,-21.606046
265.875831,-270.384833,-31.473474
271.423921,-264.182459,-40.929594
276.791615,-257.687927,-49.962663
281.951093,-250.935198,-58.510328
286.884575,-243.948096,-66.557925
291.573502,-236.748208,-74.126000
296.001751,-229.352961,-81.227747
300.147097,-221.783795,-87.888138
303.978368,-214.066626,-94.116027
307.469617,-206.220877,-99.912405
310.595419,-198.264589,-105.306850
313.330035,-190.214882,-110.341434
315.650400,-182.087680,-115.054340
317.532466,-173.901699,-119.483583
318.963152,-165.666441,-123.751692
319.989407,-157.344863,-128.519819
320.472491,-149.067820,-133.456737
320.484073,-140.743301,-138.375992
320.002377,-132.408969,-143.377535
319.037843,-124.074426,-148.487039
317.632925,-115.708262,-153.947359
315.768923,-107.349773,-159.978368
313.403776,-99.047080,-166.281890
310.602972,-90.747333,-172.799692
307.363505,-82.470529,-179.573653
303.710082,-74.212770,-186.565744
299.648357,-65.667122,-193.891436
295.226765,-56.894663,-201.491677
290.445022,-48.145598,-209.228203
285.323450,-39.414497,-217.083109
279.891788,-30.695417,-225.016794
274.171502,-21.917726,-232.992534
268.203995,-12.942942,-241.013736
262.037438,-3.898746,-248.991099
255.685411,5.090826,-256.863132
249.179163,14.048240,-264.607748
242.558631,22.969776,-272.183832
235.850731,31.883072,-279.553876
229.087608,40.809419,-286.672833
222.296266,49.671773,-293.460434
215.493341,58.428470,-299.861165
208.693165,67.079795,-305.835094
201.897546,75.696429,-311.349872
195.082713,84.629796,-316.390189
188.317936,93.676341,-320.848270
181.552114,102.682106,-324.725608
174.789133,111.654659,-327.978103
168.013734,120.589924,-330.590155
161.197798,129.610188,-332.563457
154.350335,138.812468,-333.861260
147.488223,148.008599,-334.451826
140.572774,157.137585,-334.366767
133.605595,166.200212,-333.607580
126.569132,175.167639,-332.196221
119.442726,184.078596,-330.163049
112.227214,192.916227,-327.520259
104.913048,201.586908,-324.298256
97.479487,210.069291,-320.543263
89.915621,218.350315,-316.292779
82.200529,226.405026,-311.591983
74.315889,234.238110,-306.483747
66.250797,241.817489,-301.003201
57.986497,249.102837,-295.197898
49.507134,256.086896,-289.117891
40.800776,262.762005,-282.813458
31.858219,269.113447,-276.332864
22.677356,275.128993,-269.713200
13.257604,280.777805,-262.983217
3.597907,286.034376,-256.170512
-6.294731,290.886698,-249.297158
-16.409365,295.322566,-242.382517
-26.729010,299.325889,-235.439633
-37.231537,302.879057,-228.472434
-47.892904,305.960189,-221.479910
-58.686475,308.557603,-214.460070
-69.581237,310.668734,-207.409106
-80.544374,312.294124,-200.323693
-91.539642,313.435134,-193.198232
-102.531616,314.099956,-186.027089
-113.485769,314.302965,-178.806129
-124.366676,314.065373,-171.530435
-135.137892,313.412986,-164.194776
-145.763058,312.374264,-156.794950
-156.205284,310.979649,-149.326964
-166.430404,309.264282,-141.788763
-176.406862,307.264673,-134.178084
-186.105472,305.017436,-126.490600
-195.499345,302.556903,-118.719629
-204.563268,299.913007,-110.855506
-213.273469,297.110992,-102.885580
-221.609129,294.172503,-94.795854
-229.552226,291.115861,-86.572374
-237.087926,287.957652,-78.203234
-244.203983,284.711855,-69.679729
-250.889834,281.386673,-60.994965
-257.136881,277.983868,-52.143070
-262.939556,274.500422,-43.120254
-268.295540,270.930168,-33.925627
-273.205298,267.265312,-24.562634
-277.671434,263.495401,-15.038437
-281.698205,259.605906,-5.362494
-285.291735,255.578964,4.453563
-288.460793,251.395504,14.395273
-291.216963,247.037474,24.444555
-293.574211,242.489137,34.578897
-295.548495,237.737026,44.771935
-297.157384,232.769393,54.994396
-298.420390,227.576023,65.215442
-299.359042,222.147766,75.403921
-299.997012,216.476729,85.529252
-300.359659,210.557051,95.561062
-300.473203,204.384765,105.469475
-300.363713,197.957423,115.225452
-300.056510,191.273048,124.802086
-299.575814,184.329062,134.176031
-298.944543,177.121968,143.328386
-298.183477,169.647307,152.244447
-297.310609,161.899490,160.914062
-296.340081,153.871837,169.331276
-295.281934,145.557123,177.494207
-294.142100,136.949011,185.404180
-292.922583,128.043476,193.064779
-291.621311,118.839882,200.480481
-290.232170,109.341146,207.656195
-288.745113,99.554255,214.596255
-287.146861,89.490626,221.304048
-285.421711,79.166890,227.781368
-283.552375,68.605005,234.028540
-281.520379,57.831772,240.044486
-279.306604,46.877926,245.827355
-276.891367,35.777400,251.374518
-274.254950,24.566711,256.682859
-271.378086,13.284919,261.748374
-268.242412,1.973206,266.566272
-264.830703,-9.325547,271.130779
-261.127062,-20.568121,275.435880
-257.116832,-31.712351,279.475949
-252.786928,-42.718744,283.246967
-248.126154,-53.550958,286.746680
-243.125515,-64.176336,289.974804
-237.778232,-74.566040,292.932443
-232.079591,-84.695856,295.622115
-226.026596,-94.546966,298.047568
-219.617969,-104.106536,300.213940
-212.854133,-113.367499,302.127222
-205.737281,-122.328321,303.793886
-198.271336,-130.992160,305.219872
-190.461881,-139.366562,306.410173
-182.316103,-147.462630,307.368071
-173.843055,-155.294256,308.095006
-165.053772,-162.876893,308.590045
-155.961506,-170.226612,308.849785
-146.581814,-177.358613,308.867776
-136.932495,-184.286479,308.634502
-127.033568,-191.021404,308.137295
-116.907349,-197.572029,307.361081
-106.577327,-203.944554,306.289004
-96.069854,-210.142904,304.903996
-85.415154,-216.169109,303.189387
-74.643001,-222.024448,301.129539
-63.786151,-227.708930,298.711280
-52.877444,-233.222958,295.923342
-41.948476,-238.566274,292.757386
-31.030687,-243.738722,289.208151
-20.156384,-248.740181,285.273543
-9.355451,-253.571323,280.954682
1.343556,-258.233230,276.256337
11.914892,-262.727977,271.186416
22.336142,-267.057711,265.756161
32.587058,-271.224648,259.979932
42.650018,-275.230741,253.874459
52.511404,-279.077548,247.458544
62.161871,-282.765519,240.752314
71.594611,-286.293537,233.776770
80.806526,-289.658658,226.552607
89.797840,-292.855316,219.099975
98.573287,-295.875216,211.437332
107.139116,-298.706851,203.581873
115.504260,-301.336178,195.548303
123.680044,-303.746076,187.345675
131.675819,-305.917707,178.985182
139.502903,-307.829867,170.478057
147.173451,-309.458796,161.831474
154.697352,-310.780294,153.055689
162.085699,-311.768409,144.154021
169.349173,-312.396882,135.108196
176.570104,-312.580280,125.276761
183.625336,-312.422109,115.010615
190.594059,-311.807810,104.648048
197.472239,-310.736785,94.149558
204.263259,-309.207728,83.554282
211.005661,-307.178834,72.717703
217.673143,-304.678584,61.449859
224.201546,-301.762756,50.113111
230.639978,-298.381900,38.867779
236.969648,-294.569611,27.703968
243.181903,-290.345237,16.701215
249.285124,-285.711700,5.817108
255.244141,-280.715766,-4.931704
261.032978,-275.389800,-15.366274
266.651383,-269.742099,-25.437439
272.078523,-263.802624,-35.135771
277.304587,-257.587122,-44.421715
282.319543,-251.110163,-53.327483
287.090783,-244.405425,-61.832537
291.598505,-237.491372,-69.885548
295.828395,-230.381642,-77.502633
299.764353,-223.087879,-84.708739
303.394714,-215.618497,-91.519312
306.698271,-207.989617,-97.965467
309.647475,-200.220999,-104.045985
312.223445,-192.324886,-109.763818
314.403287,-184.317142,-115.149121
316.203820,-176.180839,-120.552089
317.597477,-167.947489,-126.250915
318.519642,-159.669500,-131.956333
318.999872,-151.308810,-137.572406
319.020558,-142.894400,-143.157250
318.595400,-134.425584,-148.809401
317.736633,-125.904396,-154.770401
316.406560,-117.385888,-161.053335
314.601139,-108.881473,-167.452742
312.361545,-100.370126,-173.959659
309.693829,-91.872352,-180.597686
306.621978,-83.384197,-187.387822
303.163861,-74.907703,-194.393627
299.318649,-66.450236,-201.561500
295.109777,-58.009279,-208.798027
290.539009,-49.316457,-216.121333
285.681978,-40.474536,-223.461714
280.541491,-31.642821,-230.838633
275.136519,-22.802524,-238.250216
269.487642,-13.958823,-245.629526
263.608080,-5.052035,-252.937323
257.535765,4.018307,-260.144857
251.325937,13.128740,-267.202389
244.985885,22.202746,-274.106525
238.538186,31.252544,-280.814992
232.002400,40.252483,-287.260267
225.388547,49.216665,-293.394713
218.712764,58.207186,-299.174687
211.975012,67.387973,-304.570877
205.213698,76.651605,-309.515355
198.409991,85.894736,-313.987488
191.558794,95.103498,-317.943891
184.654546,104.282895,-321.354796
177.686644,113.503990,-324.203732
170.662411,122.815941,-326.456422
163.593456,132.116184,-328.081256
156.460508,141.356727,-329.087839
149.261222,150.535483,-329.479094
141.992432,159.635123,-329.264900
134.643574,168.664857,-328.461511
127.213405,177.606738,-327.078257
119.697919,186.402678,-325.134583
112.085449,195.033353,-322.665733
104.369048,203.489926,-319.706058
96.538333,211.755820,-316.291903
88.580365,219.828863,-312.458749
80.486092,227.688639,-308.235629
72.243300,235.303503,-303.653195
63.838050,242.657006,-298.743821
55.258071,249.733661,-293.541025
46.491968,256.518241,-288.081680
37.532249,263.000625,-282.401474
28.375503,269.158583,-276.529144
19.019432,274.966883,-270.487157
9.465737,280.407277,-264.292755
-0.279599,285.463431,-257.961535
-10.206772,290.121270,-251.508935
-20.301619,294.367603,-244.947810
-30.547166,298.185339,-238.286776
-40.924471,301.560811,-231.531406
-51.410699,304.484461,-224.684114
-61.979439,306.947920,-217.745483
-72.601214,308.945588,-210.715107
-83.246272,310.480248,-203.594188
-93.885316,311.563550,-196.386690
-104.488370,312.214331,-189.097192
-115.024180,312.453250,-181.728062
-125.461239,312.300260,-174.279115
-135.768732,311.776882,-166.749205
-145.917994,310.909916,-159.139306
-155.882156,309.729999,-151.452230
-165.635673,308.268933,-143.690133
-175.154109,306.556487,-135.852336
-184.414464,304.619040,-127.934176
-193.395253,302.479842,-119.927285
-202.077239,300.159278,-111.820507
-210.443346,297.674353,-103.601013
-218.478925,295.039588,-95.256024
-226.171209,292.267000,-86.774503
-233.508379,289.364666,-78.147258
-240.479239,286.335748,-69.366457
-247.074077,283.179136,-60.425645
-253.285180,279.891355,-51.320876
-259.106900,276.468371,-42.052143
-264.534985,272.905748,-32.624277
-269.566460,269.197558,-23.045956
-274.199898,265.336156,-13.329257
-278.436533,261.312762,-3.489122
-282.280305,257.117692,6.457051
-285.737422,252.740489,16.489584
-288.815759,248.170328,26.586463
-291.524731,243.397034,36.723413
-293.875399,238.412798,46.873313
-295.880814,233.212134,57.007363
-297.555862,227.790791,67.096642
-298.917347,222.144671,77.113677
-299.983599,216.269677,87.032681
-300.774093,210.162163,96.829329
-301.308831,203.819365,106.480290
-301.607976,197.238871,115.964046
-301.691385,190.418002,125.261769
-301.578176,183.352797,134.358689
-301.285829,176.037586,143.244478
-300.829579,168.465147,151.913147
-300.221992,160.627629,160.362279
-299.472977,152.517824,168.592127
-298.589640,144.130474,176.604214
-297.576071,135.462305,184.401152
-296.432735,126.511910,191.986162
-295.156472,117.279913,199.362809
-293.740821,107.770259,206.534007
-292.176668,97.991618,213.501029
-290.452754,87.958342,220.262664
-288.556166,77.690219,226.815462
-286.472679,67.211868,233.154106
-284.187408,56.551744,239.272346
-281.685288,45.741429,245.163309
-278.951617,34.814875,250.820002
-275.972292,23.807872,256.235239
-272.734032,12.757313,261.401852
-269.224342,1.700700,266.312659
-265.431594,-9.324792,270.961018
-261.345084,-20.283188,275.341309
-256.955412,-31.140585,279.449691
-252.254792,-41.865588,283.284182
-247.237341,-52.429682,286.844609
-241.898993,-62.807492,290.132119
-236.237442,-72.977326,293.149100
-230.251967,-82.921555,295.898980
-223.943430,-92.627010,298.386342
-217.314105,-102.085050,300.616610
-210.367508,-111.291570,302.595740
-203.108110,-120.246567,304.329440
-195.541308,-128.953403,305.822414
-187.673421,-137.417783,307.077447
-179.511907,-145.646951,308.094977
-171.065474,-153.648992,308.872790
-162.344200,-161.432596,309.406198
-153.359583,-169.006511,309.687889
-144.124686,-176.378779,309.707987
-134.654193,-183.555931,309.453981
-124.964620,-190.542528,308.911183
-115.074406,-197.341014,308.063456
-105.004042,-203.952189,306.894380
-94.774479,-210.375882,305.388102
-84.410437,-216.610957,303.530903
-73.938782,-222.656422,301.311076
-63.385605,-228.511516,298.719639
-52.779824,-234.175267,295.751050
-42.150043,-239.647763,292.402485
-31.523406,-244.929749,288.674835
-20.927636,-250.023028,284.572706
-10.388475,-254.930681,280.103756
0.070170,-259.656128,275.278894
10.424778,-264.202639,270.111457
20.654895,-268.573268,264.616347
30.743090,-272.770126,258.810067
40.674153,-276.794542,252.710116
50.435829,-280.646826,246.334482
60.018553,-284.325753,239.701358
69.415558,-287.828307,232.828286
78.623890,-291.149492,225.731624
87.644916,-294.281911,218.426156
96.480987,-297.215315,210.925134
105.136856,-299.937391,203.239458
113.621052,-302.433467,195.378261
121.940191,-304.686401,187.349516
130.103248,-306.677749,179.155457
138.119283,-308.388006,170.801301
145.995907,-309.796322,162.293490
153.741080,-310.881731,153.634381
161.360745,-311.624448,144.832950
168.859078,-312.004854,135.896694
176.240708,-312.005411,126.817753
183.520716,-311.601514,117.485030
190.739174,-310.752228,107.425848
197.790764,-309.544579,97.109417
204.752597,-307.878818,86.747527
211.601505,-305.784160,76.282384
218.344472,-303.260035,65.741430
225.001701,-300.288771,54.971484
231.530499,-296.918447,43.904364
237.887242,-293.188805,32.904218
244.113509,-289.064226,22.043290
250.181087,-284.587617,11.312301
256.085626,-279.771172,0.772252
261.825720,-274.624086,-9.626709
267.364648,-269.188539,-19.835874
272.684588,-263.482795,-29.706453
277.783326,-257.511389,-39.230049
282.641409,-251.295654,-48.402417
287.251691,-244.841581,-57.203693
291.601173,-238.160127,-65.669846
295.661093,-231.275512,-73.773165
299.417486,-224.196785,-81.480828
302.858286,-216.932534,-88.819002
305.970514,-209.490123,-95.806724
308.743083,-201.877418,-102.456061
311.155324,-194.110664,-108.786689
313.242447,-186.159887,-115.277083
314.919493,-178.108899,-121.864426
316.190712,-169.936446,-128.328741
317.053432,-161.645552,-134.677825
317.496604,-153.260373,-140.924785
317.538372,-144.774167,-147.210651
317.166565,-136.209980,-153.757104
316.333901,-127.622734,-160.423873
315.062478,-118.999123,-167.100425
313.361406,-110.354388,-173.806899
311.236171,-101.703858,-180.527129
308.714931,-93.041542,-187.323135
305.804147,-84.381071,-194.241989
302.509519,-75.734658,-201.203914
298.853836,-67.094969,-208.171626
294.855037,-58.452858,-215.145554
290.538081,-49.799751,-222.103669
285.932717,-41.125017,-229.068260
281.041814,-32.314927,-236.042767
275.902995,-23.372402,-242.957876
270.533353,-14.388649,-249.796921
264.950927,-5.386014,-256.549957
259.182428,3.634999,-263.188311
253.242764,12.693029,-269.697781
247.147969,21.827506,-276.032646
240.927469,30.992700,-282.131015
234.581256,40.209403,-287.971863
228.117380,49.569859,-293.524999
221.565414,58.973902,-298.730309
214.908217,68.379563,-303.570462
208.153545,77.804003,-307.992321
201.306473,87.220214,-311.956169
194.359962,96.662849,-315.444719
187.325207,106.139628,-318.421622
180.205736,115.566831,-320.856761
172.988907,124.933951,-322.746232
165.683641,134.238790,-324.074252
158.291963,143.459287,-324.844922
150.811305,152.601754,-325.067902
143.244340,161.649186,-324.748478
135.587400,170.560799,-323.902675
127.834531,179.328811,-322.554547
119.985166,187.939925,-320.726439
112.033116,196.379064,-318.448430
103.972326,204.644941,-315.748555
95.798733,212.721711,-312.652622
87.503574,220.589081,-309.188817
79.077087,228.238217,-305.383984
70.509803,235.654830,-301.263595
61.793164,242.823604,-296.853866
52.922264,249.730638,-292.178022
43.893526,256.352806,-287.256126
34.703042,262.665758,-282.103828
25.348877,268.650999,-276.733184
15.831960,274.291497,-271.157288
6.158038,279.571519,-265.389078
-3.662485,284.474929,-259.439150
-13.616989,288.983467,-253.316034
-23.691320,293.081859,-247.025784
-33.868268,296.759442,-240.574510
-44.128205,300.007788,-233.969358
-54.448828,302.821799,-227.217619
-64.806930,305.201357,-220.327293
-75.178611,307.150378,-213.306255
-85.538133,308.676912,-206.161499
-95.858407,309.792904,-198.899809
-106.112362,310.513356,-191.527390
-116.273493,310.857740,-184.050698
-126.317094,310.849862,-176.476976
-136.219502,310.514742,-168.813037
-145.958216,309.876540,-161.063258
-155.512283,308.958269,-153.229501
-164.862331,307.781619,-145.310802
-173.990036,306.367521,-137.304051
-182.878615,304.735149,-129.203805
-191.512860,302.900783,-121.002089
-199.879540,300.877680,-112.688784
-207.966827,298.676196,-104.253427
-215.763395,296.303053,-95.685849
-223.258004,293.761655,-86.977318
-230.440356,291.052178,-78.120198
-237.301216,288.172590,-69.108810
-243.832643,285.119601,-59.940012
-250.027094,281.889303,-50.614512
-255.877172,278.477002,-41.136783
-261.376057,274.878076,-31.515573
-266.518520,271.088190,-21.763251
-271.301183,267.103724,-11.895963
-275.723000,262.921415,-1.932766
-279.784974,258.538399,8.104516
-283.490179,253.952171,18.192123
-286.843364,249.160919,28.304258
-289.850942,244.162813,38.414628
-292.520804,238.955939,48.496874
-294.862752,233.538028,58.525846
-296.888374,227.907167,68.477436
-298.610840,222.061893,78.328828
-300.044052,216.001146,88.058199
-301.202383,209.723176,97.646000
-302.100291,203.225085,107.075372
-302.752428,196.502283,116.333299
-303.173055,189.548994,125.410072
-303.375674,182.358541,134.299320
-303.372390,174.923970,142.997272
-303.173732,167.238286,151.502865
-302.788228,159.295318,159.816741
-302.222248,151.089752,167.941185
-301.479541,142.617797,175.878885
-300.561369,133.877665,183.632484
-299.466468,124.870528,191.203466
-298.191453,115.600994,198.591989
-296.730768,106.077748,205.796133
-295.077084,96.313374,212.812438
-293.221442,86.324581,219.635577
-291.153844,76.132004,226.258857
-288.863616,65.760318,232.673964
-286.339997,55.237582,238.871621
-283.572476,44.594658,244.841736
-280.551262,33.864145,250.574363
-277.267212,23.079650,256.059815
-273.711983,12.274627,261.289466
-269.877851,1.481711,266.255808
-265.758078,-9.268147,270.953269
-261.347012,-19.945937,275.378067
-256.640412,-30.524995,279.528517
-251.635291,-40.981122,283.404461
-246.329910,-51.293056,287.007259
-240.723627,-61.442562,290.339260
-234.817045,-71.414775,293.403942
-228.611939,-81.198071,296.205408
-222.111365,-90.784108,298.748411
-215.319368,-100.167452,301.037591
-208.240959,-109.345303,303.077196
-200.881818,-118.316879,304.870197
-193.248322,-127.083114,306.418111
-185.347395,-135.646086,307.720376
-177.186683,-144.008631,308.774345
-168.774580,-152.173539,309.574795
-160.120382,-160.143208,310.114014
-151.234323,-167.919200,310.381628
-142.127738,-175.502266,310.365289
-132.813165,-182.892330,310.051139
-123.304684,-190.088730,309.424848
-113.617923,-197.090151,308.472144
-103.770255,-203.894857,307.179694
-93.780635,-210.500744,305.535510
-83.667811,-216.905836,303.529564
-73.454952,-223.107861,301.154909
-63.165648,-229.106035,298.407183
-52.822483,-234.900253,295.285533
-42.450336,-240.491255,291.792838
-32.072952,-245.881352,287.934753
-21.712956,-251.073362,283.720485
-11.393735,-256.070509,279.161901
-1.136320,-260.876613,274.272809
9.040043,-265.494770,269.068871
19.116757,-269.927406,263.566720
29.078238,-274.176071,257.782985
38.911211,-278.240700,251.734320
48.604278,-282.119590,245.436497
58.148932,-285.809159,238.904190
67.539146,-289.303576,232.150662
76.772077,-292.595194,225.187389
85.846355,-295.674077,218.024364
94.762342,-298.528666,210.669714
103.524674,-301.145847,203.129654
112.136595,-303.510431,195.409703
120.602780,-305.606651,187.513624
128.929312,-307.417677,179.444894
137.121633,-308.926017,171.203555
145.184613,-310.115497,162.792998
153.123226,-310.970058,154.218878
160.939570,-311.475183,145.486832
168.634823,-311.619016,136.607095
176.209446,-311.391300,127.591324
183.661799,-310.784626,118.449053
190.990734,-309.793357,109.176006
198.227636,-308.386855,99.482119
205.331862,-306.603421,89.318591
212.282186,-304.448796,79.046001
219.104955,-301.891990,68.743054
225.784231,-298.958609,58.402734
232.332977,-295.641926,47.984732
238.743698,-291.954447,37.352339
244.967386,-287.945295,26.626199
251.001735,-283.614472,16.029963
256.854197,-278.960915,5.582374
262.505622,-274.010355,-4.696023
267.955143,-268.765953,-14.801965
273.185847,-263.246027,-24.757754
278.170048,-257.476007,-34.477196
282.899652,-251.460280,-43.884153
287.365096,-245.206332,-52.980580
291.553919,-238.723680,-61.755058
295.459032,-232.015626,-70.215455
299.061644,-225.096659,-78.370720
302.341594,-217.982065,-86.186952
305.287719,-210.679904,-93.653932
307.895475,-203.193589,-100.847015
310.204517,-195.492389,-108.238201
312.120710,-187.668030,-115.629299
313.676444,-179.674608,-122.849873
314.852179,-171.538416,-129.918346
315.645054,-163.273540,-136.837638
316.072794,-154.870688,-143.775520
316.112569,-146.364762,-150.903816
315.720813,-137.804146,-158.027998
314.927127,-129.165602,-165.086786
313.724309,-120.477113,-172.103718
312.118214,-111.749090,-179.064661
310.127832,-102.982439,-186.042584
307.746961,-94.200016,-193.053658
304.981341,-85.412817,-200.008308
301.855927,-76.610631,-206.900743
298.386948,-67.794220,-213.739502
294.597630,-58.954664,-220.515669
290.509904,-50.082711,-227.260260
286.131472,-41.172893,-233.958352
281.481602,-32.223543,-240.569660
276.581010,-23.227388,-247.093272
271.451449,-14.172152,-253.523677
266.115590,-5.047722,-259.844835
260.587595,4.150651,-266.043495
254.876675,13.421811,-272.076732
248.995402,22.758654,-277.900607
242.951475,32.153006,-283.487099
236.754254,41.598539,-288.808159
230.412127,51.086188,-293.834206
223.929188,60.612926,-298.535704
217.309929,70.157460,-302.868894
210.555862,79.698759,-306.799356
203.668802,89.219477,-310.299366
196.652128,98.702229,-313.343634
189.509091,108.131866,-315.910335
182.244692,117.499600,-317.985330
174.865524,126.785792,-319.558912
167.375176,135.977174,-320.632916
159.776020,145.060601,-321.210496
152.068939,154.024059,-321.299763
144.255316,162.855651,-320.912636
136.336415,171.546875,-320.066733
128.313798,180.087965,-318.782964
120.186944,188.472379,-317.084820
111.953561,196.692788,-314.993885
103.609768,204.739820,-312.531440
95.150318,212.602198,-309.717833
86.569759,220.267444,-306.573369
77.863481,227.721784,-303.118443
69.027680,234.952434,-299.373606
60.059655,241.946100,-295.357826
50.957694,248.686650,-291.085825
41.720051,255.155472,-286.566287
32.346234,261.332318,-281.803986
22.838798,267.196926,-276.803201
13.203429,272.730528,-271.569126
3.449159,277.915775,-266.108614
-6.412524,282.735995,-260.428480
-16.368810,287.176150,-254.534719
-26.405075,291.223730,-248.433534
-36.504736,294.869831,-242.132092
-46.648865,298.109417,-235.638922
-56.816494,300.941494,-228.964291
-66.985510,303.368877,-222.119312
-77.133199,305.398381,-215.116101
-87.237197,307.039921,-207.966370
-97.275779,308.305949,-200.680783
-107.227843,309.211193,-193.269118
-117.072725,309.772582,-185.740808
-126.790163,310.008754,-178.104854
-136.360860,309.939389,-170.369031
-145.767023,309.583914,-162.538312
-154.992811,308.960540,-154.614057
-164.024295,308.085442,-146.593894
-172.849097,306.972376,-138.472495
-181.455923,305.632298,-130.242392
-189.834126,304.073510,-121.895222
-197.973509,302.301996,-113.422639
-205.864128,300.321740,-104.817141
-213.496379,298.134681,-96.072146
-220.861139,295.740567,-87.181789
-227.949649,293.137222,-78.141375
-234.753338,290.321329,-68.948348
-241.263430,287.289358,-59.603633
-247.471148,284.038179,-50.112116
-253.368075,280.565398,-40.482634
-258.946705,276.869300,-30.727606
-264.200855,272.948849,-20.862494
