All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
0.004400,60.842760,232.294500,-292.902998
0.004500,51.328357,238.850886,-289.910154
0.004600,41.757896,245.143911,-286.606826
0.004700,32.141060,251.168184,-282.990204
0.004800,22.481928,256.915017,-279.059793
0.004900,12.789498,262.387366,-274.819828
0.005000,3.068075,267.581958,-270.273335
0.005100,-6.668183,272.492880,-265.432926
0.005200,-16.407757,277.114354,-260.304610
0.005300,-26.138562,281.438035,-254.899806
0.005400,-35.843089,285.451835,-249.218167
0.005500,-45.500182,289.140157,-243.264868
0.005600,-55.105395,292.503852,-237.039686
0.005700,-64.618536,295.521397,-230.558494
0.005800,-74.052680,298.199105,-223.818982
0.005900,-83.407099,300.560798,-216.844344
0.006000,-92.652986,302.583788,-209.645977
0.006100,-101.799634,304.278868,-202.222040
0.006200,-110.837816,305.657821,-194.590596
0.006300,-119.745930,306.710079,-186.763913
0.006400,-128.530261,307.447701,-178.742672
0.006500,-137.182956,307.878039,-170.547373
0.006600,-145.694691,307.999044,-162.183013
0.006700,-154.070305,307.823436,-153.657700
0.006800,-162.303223,307.357620,-144.984277
0.006900,-170.380284,306.600953,-136.171062
0.007000,-178.299189,305.557990,-127.227448
0.007100,-186.046902,304.232570,-118.168917
0.007200,-193.615323,302.624580,-109.005187
0.007300,-201.000233,300.740454,-99.748306
0.007400,-208.192575,298.583133,-90.407735
0.007500,-215.184900,296.153549,-80.992684
0.007600,-221.973090,293.459066,-71.510158
0.007700,-228.552089,290.504521,-61.972187
0.007800,-234.918094,287.295241,-52.387484
0.007900,-241.067020,283.837500,-42.767486
0.008000,-246.993690,280.135184,-33.124730
0.008100,-252.689502,276.192170,-23.469463
0.008200,-258.147925,272.010962,-13.812787
0.008300,-263.359268,267.592626,-4.164028
0.008400,-268.315436,262.937570,5.468932
0.008500,-273.011177,258.047549,15.076446
0.008600,-277.440946,252.927219,24.650556
0.008700,-281.601574,247.580042,34.181457
0.008800,-285.488924,242.011319,43.660691
0.008900,-289.097370,236.223965,53.079679
0.009000,-292.421075,230.219756,62.429579
0.009100,-295.453415,224.000833,71.702402
0.009200,-298.188480,217.568065,80.888963
0.009300,-300.619926,210.922942,89.982200
0.009400,-302.744041,204.068192,98.974596
0.009500,-304.557699,197.006300,107.860756
0.009600,-306.058583,189.740680,116.636394
0.009700,-307.246314,182.273178,125.297580
0.009800,-308.118915,174.606588,133.841209
0.009900,-308.676494,166.743021,142.263054
0.010000,-308.918854,158.687203,150.558597
0.010100,-308.846475,150.443993,158.723979
0.010200,-308.461072,142.018670,166.754287
0.010300,-307.763920,133.417876,174.646704
0.010400,-306.757714,124.647748,182.396515
0.010500,-305.445550,115.715940,189.999678
0.010600,-303.830883,106.631935,197.450512
0.010700,-301.917523,97.404950,204.742627
0.010800,-299.708290,88.046892,211.868516
0.010900,-297.206411,78.568748,218.819709
0.011000,-294.413167,68.982373,225.586799
0.011100,-291.333736,59.302018,232.160855
0.011200,-287.962467,49.535454,238.528272
0.011300,-284.305578,39.696314,244.682287
0.011400,-280.368429,29.800374,250.612289
0.011500,-276.148165,19.859487,256.305355
0.011600,-271.655213,9.890485,261.754761
0.011700,-266.895351,-0.089963,266.950787
0.011800,-261.870565,-10.067138,271.881442
0.011900,-256.590902,-20.025166,276.539628
0.012000,-251.061531,-29.947886,280.915579
0.012100,-245.287510,-39.822076,285.000169
0.012200,-239.278087,-49.632523,288.787578
0.012300,-233.040343,-59.365385,292.271821
0.012400,-226.581755,-69.008438,295.447385
0.012500,-219.912348,-78.548886,298.312531
0.012600,-213.040261,-87.975737,300.863681
0.012700,-205.973376,-97.279189,303.099003
0.012800,-198.720081,-106.449237,305.017072
0.012900,-191.287010,-115.477725,306.615794
0.013000,-183.679716,-124.357316,307.893580
0.013100,-175.904084,-133.082079,308.849656
0.013200,-167.964212,-141.646737,309.482961
0.013300,-159.864627,-150.047648,309.793749
0.013400,-151.610027,-158.280750,309.782332
0.013500,-143.204840,-166.342553,309.449982
0.013600,-134.654211,-174.229785,308.797617
0.013700,-125.963377,-181.938758,307.827347
0.013800,-117.137835,-189.466309,306.540741
0.013900,-108.183300,-196.809704,304.940392
0.014000,-99.105822,-203.965771,303.029173
0.014100,-89.912462,-210.931941,300.810504
0.014200,-80.610689,-217.704405,298.288616
0.014300,-71.209999,-224.279031,295.468379
0.014400,-61.720764,-230.650820,292.354970
0.014500,-52.154302,-236.814270,288.954590
0.014600,-42.523009,-242.763292,285.272976
0.014700,-32.839219,-248.491774,281.316663
0.014800,-23.115531,-253.993357,277.091462
0.014900,-13.364406,-259.261718,272.603644
0.015000,-3.598091,-264.290637,267.859144
0.015100,6.171174,-269.074223,262.864161
0.015200,15.931291,-273.606342,257.625034
0.015300,25.670108,-277.881636,252.148262
0.015400,35.375906,-281.894346,246.440371
0.015500,45.036865,-285.639147,240.507916
0.015600,54.642048,-289.110746,234.356946
0.015700,64.180951,-292.303993,227.993544
0.015800,73.643523,-295.214318,221.422877
0.015900,83.020971,-297.837622,214.650429
0.016000,92.304748,-300.170269,207.681047
0.016100,101.486807,-302.209352,200.519910
0.016200,110.559626,-303.952019,193.172231
0.016300,119.515348,-305.395880,185.643388
0.016400,128.346390,-306.538389,177.938972
0.016500,137.045094,-307.377430,170.064689
0.016600,145.603042,-307.910124,162.026419
0.016700,154.014908,-308.135847,153.829135
0.016800,162.272995,-308.052982,145.478781
0.016900,170.370346,-307.660487,136.981614
0.017000,178.302828,-306.959132,128.342407
0.017100,186.063388,-305.948430,119.567860
0.017200,193.645815,-304.628894,110.664594
0.017300,201.045036,-303.001916,101.639033
0.017400,208.254013,-301.068030,92.498940
0.017500,215.266305,-298.829145,83.252322
0.017600,222.076216,-296.287514,73.907310
0.017700,228.676751,-293.445581,64.473148
0.017800,235.061669,-290.306734,54.959169
0.017900,241.224992,-286.874941,45.375331
0.018000,247.159779,-283.154421,35.732260
0.018100,252.859522,-279.150072,26.041344
0.018200,258.317494,-274.867131,16.314265
0.018300,263.526217,-270.310916,6.563479
0.018400,268.478643,-265.486898,-3.198429
0.018500,273.167607,-260.400863,-12.958849
0.018600,277.585971,-255.058427,-22.705195
0.018700,281.727329,-249.465702,-32.425183
0.018800,285.585856,-243.628921,-42.106983
0.018900,289.156167,-237.554577,-51.739017
0.019000,292.433742,-231.249397,-61.310355
0.019100,295.414625,-224.720184,-70.810296
0.019200,298.095182,-217.973697,-80.228816
0.019300,300.472489,-211.016661,-89.556212
0.019400,302.544088,-203.855686,-98.783457
0.019500,304.307991,-196.497331,-107.902072
0.019600,305.763101,-188.948101,-116.904186
0.019700,306.908763,-181.214710,-125.782589
0.019800,307.745061,-173.303690,-134.530562
0.019900,308.272559,-165.221877,-143.141690
0.020000,308.492034,-156.976099,-151.609952
0.020100,308.404527,-148.573184,-159.929219
0.020200,308.011109,-140.020131,-168.093506
0.020300,307.312862,-131.324002,-176.096565
0.020400,306.310916,-122.491963,-183.932136
0.020500,305.006566,-113.531554,-191.593727
0.020600,303.401312,-104.450526,-199.074816
0.020700,301.496913,-95.257143,-206.368767
0.020800,299.295628,-85.960119,-213.468834
0.020900,296.799954,-76.568730,-220.368182
0.021000,294.012847,-67.092708,-227.059847
0.021100,290.937573,-57.542380,-233.536681
0.021200,287.577718,-47.928382,-239.791522
0.021300,283.937253,-38.261752,-245.817015
0.021400,280.020427,-28.554006,-251.605976
0.021500,275.831942,-18.816895,-257.151178
0.021600,271.376923,-9.062479,-262.445600
0.021700,266.660836,0.696802,-267.482389
0.021800,261.689517,10.448518,-272.254881
0.021900,256.468934,20.180064,-276.756619
0.022000,251.005165,29.879050,-280.981371
0.022100,245.303898,39.533618,-284.923025
0.022200,239.371386,49.131893,-288.576125
0.022300,233.212963,58.663042,-291.935254
0.022400,226.833829,68.116862,-294.995536
0.022500,220.239721,77.483393,-297.752917
0.022600,213.435581,86.753940,-300.203822
0.022700,206.426591,95.920312,-302.345371
0.022800,199.218241,104.974794,-304.175611
0.022900,191.815598,113.910657,-305.693124
0.023000,184.224027,122.721705,-306.897185
0.023100,176.449005,131.402112,-307.787750
0.023200,168.495895,139.946797,-308.365235
0.023300,160.370373,148.350903,-308.630609
0.023400,152.078443,156.609785,-308.585431
0.023500,143.626335,164.719112,-308.231598
0.023600,135.020838,172.674382,-307.571538
0.023700,126.269280,180.470970,-306.607980
0.023800,117.379389,188.104110,-305.343910
0.023900,108.359408,195.568611,-303.782492
0.024000,99.218091,202.859042,-301.926949
0.024100,89.964437,209.969632,-299.780497
0.024200,80.607861,216.894232,-297.346355
0.024300,71.158141,223.626346,-294.627675
0.024400,61.625370,230.159181,-291.627631
0.024500,52.020065,236.485529,-288.349404
0.024600,42.353139,242.597887,-284.796300
0.024700,32.635925,248.488513,-280.971713
0.024800,22.880122,254.149430,-276.879238
0.024900,13.097699,259.572600,-272.522645
0.025000,3.300811,264.750043,-267.905941
0.025100,-6.498255,269.673852,-263.033386
0.025200,-16.287138,274.336416,-257.909529
0.025300,-26.053531,278.730374,-252.539235
0.025400,-35.785081,282.848747,-246.927692
0.025500,-45.469569,286.684946,-241.080376
0.025600,-55.095012,290.232799,-235.003076
0.025700,-64.649639,293.486601,-228.701717
0.025800,-74.122158,296.441166,-222.182379
0.025900,-83.501840,299.091837,-215.451121
0.026000,-92.778605,301.434555,-208.513940
0.026100,-101.943189,303.465887,-201.376691
0.026200,-110.987129,305.183052,-194.045061
0.026300,-119.902778,306.583874,-186.524566
0.026400,-128.683283,307.666843,-178.820589
0.026500,-137.322514,308.430991,-170.938403
0.026600,-145.814876,308.875912,-162.883272
0.026700,-154.155359,309.001727,-154.660450
0.026800,-162.339358,308.809051,-146.275322
0.026900,-170.362554,308.298986,-137.733413
0.027000,-178.220912,307.473112,-129.040558
0.027100,-185.910423,306.333445,-120.202945
0.027200,-193.426994,304.882456,-111.227272
0.027300,-200.766375,303.122986,-102.120855
0.027400,-207.923896,301.058256,-92.891724
0.027500,-214.894419,298.691808,-83.548702
0.027600,-221.672346,296.027557,-74.101438
0.027700,-228.251307,293.069575,-64.560488
0.027800,-234.624584,289.822356,-54.937162
0.027900,-240.784999,286.290690,-45.243452
0.028000,-246.724824,282.479540,-35.492113
0.028100,-252.436298,278.394287,-25.696353
0.028200,-257.911437,274.040577,-15.869760
0.028300,-263.142125,269.424208,-6.026191
0.028400,-268.120487,264.551280,3.820422
0.028500,-272.838763,259.428006,13.656210
0.028600,-277.289455,254.060694,23.467489
0.028700,-281.465609,248.455763,33.240969
0.028800,-285.360739,242.619660,42.963855
0.028900,-288.968967,236.558822,52.623981
0.029000,-292.285176,230.279706,62.209885
0.029100,-295.304896,223.788698,71.710887
0.029200,-298.024363,217.092085,81.117068
0.029300,-300.440504,210.196050,90.419317
0.029400,-302.550806,203.106593,99.609273
0.029500,-304.353314,195.829494,108.679289
0.029600,-305.846550,188.370377,117.622396
0.029700,-307.029442,180.734630,126.432249
0.029800,-307.901342,172.927479,135.103058
0.029900,-308.461958,164.954060,143.629475
0.030000,-308.711332,156.819429,152.006521
0.030100,-308.649835,148.528668,160.229528
0.030200,-308.278124,140.086974,168.293986
0.030300,-307.597101,131.499702,176.195455
0.030400,-306.607921,122.772494,183.929450
0.030500,-305.311981,113.911349,191.491340
0.030600,-303.710923,104.922714,198.876289
0.030700,-301.806697,95.813571,206.079200
0.030800,-299.601583,86.591532,213.094674
0.030900,-297.098239,77.264855,219.916996
0.031000,-294.299723,67.842540,226.540131
0.031100,-291.209499,58.334307,232.957734
0.031200,-287.831459,48.750551,239.163150
0.031300,-284.169881,39.102329,245.149479
0.031400,-280.229413,29.401315,250.909584
0.031500,-276.015036,19.659666,256.436188
0.031600,-271.532045,9.889931,261.721920
0.031700,-266.786009,0.104924,266.759419
0.031800,-261.782741,-9.682375,271.541432
0.031900,-256.528286,-19.458957,276.060899
0.032000,-251.028856,-29.211893,280.311047
0.032100,-245.290795,-38.928482,284.285470
0.032200,-239.320525,-48.596357,287.978182
0.032300,-233.124484,-58.203615,291.383693
0.032400,-226.709064,-67.738890,294.497029
0.032500,-220.080579,-77.191429,297.313786
0.032600,-213.245248,-86.551152,299.830124
0.032700,-206.209173,-95.808662,302.042789
0.032800,-198.978335,-104.955228,303.949101
0.032900,-191.558613,-113.982783,305.546930
0.033000,-183.955776,-122.883854,306.834658
0.033100,-176.175532,-131.651516,307.811145
0.033200,-168.223487,-140.279305,308.475628
0.033300,-160.105241,-148.761114,308.827750
0.033400,-151.826425,-157.091169,308.867463
0.033500,-143.392698,-165.263951,308.595010
0.033600,-134.809926,-173.274030,308.010945
0.033700,-126.084233,-181.116056,307.116110
0.033800,-117.222050,-188.784639,305.911653
0.033900,-108.230288,-196.274277,304.399082
0.034000,-99.116380,-203.579337,302.580255
0.034100,-89.888327,-210.693999,300.457435
0.034200,-80.554785,-217.612221,298.033306
0.034300,-71.125068,-224.327767,295.310993
0.034400,-61.609141,-230.834195,292.294066
0.034500,-52.017637,-237.124870,288.986563
0.034600,-42.361782,-243.193023,285.392968
0.034700,-32.653384,-249.031758,281.518212
0.034800,-22.904787,-254.634102,277.367638
0.034900,-13.128701,-259.993087,272.946951
0.035000,-3.338105,-265.101771,268.262173
0.035100,6.453860,-269.953345,263.319564
0.035200,16.234099,-274.541189,258.125549
0.035300,25.989676,-278.858938,252.686649
0.035400,35.707946,-282.900565,247.009383
0.035500,45.376729,-286.660434,241.100225
0.035600,54.984388,-290.133342,234.965528
0.035700,64.519907,-293.314572,228.611493
0.035800,73.972973,-296.199916,222.044133
0.035900,83.333993,-298.785686,215.269270
0.036000,92.594104,-301.068731,208.292527
0.036100,101.745181,-303.046447,201.119356
0.036200,110.779778,-304.716752,193.755062
0.036300,119.691082,-306.078097,186.204854
0.036400,128.472850,-307.129428,178.473908
0.036500,137.119255,-307.870160,170.567441
0.036600,145.624785,-308.300148,162.490782
0.036700,153.984175,-308.419650,154.249463
0.036800,162.192259,-308.229286,145.849284
0.036900,170.243879,-307.730023,137.296391
0.037000,178.133813,-306.923133,128.597323
0.037100,185.856680,-305.810180,119.759075
0.037200,193.406912,-304.393016,110.789114
0.037300,200.778730,-302.673768,101.695416
0.037400,207.966110,-300.654840,92.486471
0.037500,214.962791,-298.338922,83.171292
0.037600,221.762283,-295.728989,73.759408
0.037700,228.357872,-292.828308,64.260857
0.037800,234.742661,-289.640449,54.686151
0.037900,240.909608,-286.169289,45.046237
0.038000,246.851570,-282.419015,35.352471
0.038100,252.561373,-278.394129,25.616601
0.038200,258.031857,-274.099431,15.850626
0.038300,263.255930,-269.540024,6.066748
0.038400,268.226648,-264.721266,-3.722688
0.038500,272.937244,-259.648758,-13.505295
0.038600,277.381163,-254.328299,-23.268719
0.038700,281.552140,-248.765846,-33.000716
0.038800,285.444199,-242.967451,-42.689263
0.038900,289.051708,-236.939227,-52.322624
0.039000,292.369436,-230.687304,-61.889447
0.039100,295.392559,-224.217773,-71.378832
0.039200,298.116718,-217.536666,-80.780408
0.039300,300.538044,-210.649934,-90.084384
0.039400,302.653181,-203.563413,-99.281601
0.039500,304.459315,-196.282830,-108.363543
0.039600,305.954173,-188.813808,-117.322355
0.039700,307.136027,-181.161875,-126.150830
0.039800,308.003700,-173.332504,-134.842378
0.039900,308.556546,-165.331166,-143.390908
0.040000,308.794459,-157.163354,-151.790830
0.040100,308.717847,-148.834694,-160.036972
0.040200,308.327614,-140.350991,-168.124456
0.040300,307.625142,-131.718311,-176.048611
0.040400,306.612247,-122.943075,-183.804864
0.040500,305.291154,-114.032119,-191.388603
0.040600,303.664455,-104.992769,-198.795103
0.040700,301.735069,-95.832904,-206.019427
0.040800,299.506223,-86.560991,-213.056334
0.040900,296.981421,-77.186117,-219.900233
0.041000,294.164418,-67.718010,-226.545150
0.041100,291.059210,-58.167024,-232.984711
0.041200,287.670023,-48.544108,-239.212172
0.041300,284.001298,-38.860754,-245.220449
0.041400,280.057693,-29.128986,-251.002174
0.041500,275.844055,-19.361230,-256.549786
0.041600,271.365422,-9.570200,-261.855597
0.041700,266.627008,0.231188,-266.911901
0.041800,261.634181,10.029943,-271.711089
0.041900,256.392469,19.813119,-276.245736
0.042000,250.907527,29.567916,-280.508717
0.042100,245.185128,39.281809,-284.493300
0.042200,239.231148,48.942659,-288.193223
0.042300,233.051532,58.538788,-291.602771
0.042400,226.652271,68.059069,-294.716829
0.042500,220.039372,77.492993,-297.530908
0.042600,213.218830,86.830703,-300.041171
0.042700,206.196603,96.063034,-302.244424
0.042800,198.978591,105.181514,-304.138111
0.042900,191.570627,114.178344,-305.720283
0.043000,183.978481,123.046378,-306.989566
0.043100,176.207868,131.779076,-307.945118
0.043200,168.264483,140.370368,-308.586574
0.043300,160.154015,148.814623,-308.914030
0.043400,151.882210,157.106587,-308.927965
0.043500,143.454913,165.241245,-308.629222
0.043600,134.878131,173.213747,-308.018980
0.043700,126.158118,181.019320,-307.098708
0.043800,117.301434,188.653151,-305.870170
0.043900,108.315031,196.110327,-304.335411
0.044000,99.206324,203.385775,-302.496755
0.044100,89.983249,210.474174,-300.356825
0.044200,80.654326,217.369936,-297.918546
0.044300,71.228685,224.067178,-295.185158
0.044400,61.716085,230.559704,-292.160227
0.044500,52.126906,236.841031,-288.847653
0.044600,42.472106,242.904419,-285.251667
0.044700,32.763239,248.742897,-281.376843
0.044800,23.012353,254.349345,-277.228066
0.044900,13.231874,259.716541,-272.810537
0.045000,3.434545,264.837243,-268.129744
0.045100,-6.366690,269.704285,-263.191428
0.045200,-16.158823,274.310641,-258.001561
0.045300,-25.928877,278.649519,-252.566301
0.045400,-35.664052,282.714444,-246.891947
0.045500,-45.351851,286.499323,-240.984892
0.045600,-54.980180,289.998514,-234.851575
0.045700,-64.537458,293.206883,-228.498427
0.045800,-74.012702,296.119833,-221.931832
0.045900,-83.395584,298.733335,-215.158088
0.046000,-92.676482,301.043938,-208.183368
0.046100,-101.846508,303.048766,-201.013706
0.046200,-110.897494,304.745505,-193.654974
0.046300,-119.821983,306.132382,-186.112892
0.046400,-128.613196,307.208134,-178.393030
0.046500,-137.264955,307.971972,-170.500840
0.046600,-145.771561,308.423542,-162.441704
0.046700,-154.127759,308.562906,-154.220967
0.046800,-162.328636,308.390488,-145.844031
0.046900,-170.369478,307.907057,-137.316419
0.047000,-178.245689,307.113707,-128.643864
0.047100,-185.952665,306.011830,-119.832416
0.047200,-193.485687,304.603119,-110.888521
0.047300,-200.839849,302.889569,-101.819111
0.047400,-208.009980,300.873473,-92.631696
0.047500,-214.990576,298.557448,-83.334410
0.047600,-221.775782,295.944441,-73.936076
0.047700,-228.359367,293.037742,-64.446229
0.047800,-234.734724,289.840995,-54.875111
0.047900,-240.894911,286.358210,-45.233646
0.048000,-246.832684,282.593765,-35.533436
0.048100,-252.540575,278.552394,-25.786686
0.048200,-258.010968,274.239173,-16.006061
0.048300,-263.236189,269.659507,-6.204595
0.048400,-268.208620,264.819083,3.604436
0.048500,-272.920798,259.723847,13.407676
0.048600,-277.365523,254.379955,23.191816
0.048700,-281.535960,248.793716,32.943753
0.048800,-285.425723,242.971551,42.650744
0.048900,-289.028951,236.919929,52.300522
0.049000,-292.340378,230.645315,61.881404
0.049100,-295.355363,224.154126,71.382391
0.049200,-298.069920,217.452687,80.793215
0.049300,-300.480717,210.547204,90.104383
0.049400,-302.585069,203.443743,99.307189
0.049500,-304.380909,196.148223,108.393683
0.049600,-305.866745,188.666422,117.356627
0.049700,-307.041615,181.003996,126.189434
0.049800,-307.905023,173.166513,134.886084
0.049900,-308.456878,165.159508,143.440953
0.050000,-308.697454,156.988516,151.848746
0.050100,-308.627325,148.659166,160.104407
0.050200,-308.247328,140.177240,168.202969
0.050300,-307.558550,131.548748,176.139461
0.050400,-306.562289,122.780021,183.908826
0.050500,-305.260072,113.877776,191.505813
0.050600,-303.653659,104.849191,198.924949
0.050700,-301.745055,95.701968,206.160496
0.050800,-299.536551,86.444377,213.206416
0.050900,-297.030750,77.085287,220.056389
0.051000,-294.230597,67.634188,226.703823
0.051100,-291.139412,58.101181,233.141884
0.051200,-287.760914,48.496948,239.363556
0.051300,-284.099238,38.832704,245.361698
0.051400,-280.158945,29.120192,251.129099
0.051500,-275.944995,19.371565,256.658571
0.051600,-271.462743,9.599272,261.942993
0.051700,-266.717890,-0.184022,266.975393
0.051800,-261.716434,-9.965553,271.749017
0.051900,-256.464617,-19.732587,276.257371
0.052000,-250.968852,-29.472514,280.494281
0.052100,-245.235652,-39.172980,284.453937
0.052200,-239.271561,-48.821996,288.130915
0.052300,-233.083087,-58.408021,291.520218
0.052400,-226.676637,-67.920045,294.617291
0.052500,-220.058474,-77.347659,297.418031
0.052600,-213.234681,-86.681085,299.918799
0.052700,-206.211135,-95.911217,302.116420
0.052800,-198.993509,-105.029616,304.008180
0.052900,-191.587280,-114.028495,305.591827
0.053000,-183.997764,-122.900695,306.865558
0.053100,-176.230160,-131.639629,307.828013
0.053200,-168.289624,-140.239152,308.478260
0.053300,-160.181322,-148.693533,308.815808
0.053400,-151.910536,-156.997380,308.840571
0.053500,-143.482739,-165.145506,308.552884
0.053600,-134.903685,-173.132854,307.953491
0.053700,-126.179509,-180.954410,307.043532
0.053800,-117.316800,-188.605082,305.824547
0.053900,-108.322673,-196.079661,304.298468
0.054000,-99.204836,-203.372752,302.467610
0.054100,-89.971624,-210.478708,300.334673
0.054200,-80.632027,-217.391617,297.902733
0.054300,-71.195698,-224.105279,295.175231
0.054400,-61.672933,-230.613206,292.155963
0.054500,-52.074636,-236.908653,288.849069
0.054600,-42.412248,-242.984649,285.259006
0.054700,-32.697715,-248.834044,281.390543
0.054800,-22.943405,-254.449580,277.248718
0.054900,-13.161955,-259.823954,272.838815
0.055000,-3.366186,-264.949892,268.166341
0.055100,6.431004,-269.820241,263.236978
0.055200,16.216776,-274.428042,258.056557
0.055300,25.978442,-278.766603,252.631028
0.055400,35.703581,-282.829580,246.966411
0.055500,45.380149,-286.611031,241.068770
0.055600,54.996559,-290.105477,234.944179
0.055700,64.541753,-293.307944,228.598687
0.055800,74.005268,-296.213995,222.038296
0.055900,83.377265,-298.819745,215.268944
0.056000,92.648559,-301.121872,208.296484
0.056100,101.810620,-303.117615,201.126689
0.056200,110.855550,-304.804758,193.765248
0.056300,119.776059,-306.181611,186.217783
0.056400,128.565426,-307.246981,178.489875
0.056500,137.217397,-308.000141,170.587098
0.056600,145.726098,-308.440798,162.515059
0.056700,154.086006,-308.569073,154.279445
0.056800,162.291843,-308.385458,145.886093
0.056900,170.338475,-307.890808,137.341036
0.057000,178.220845,-307.086318,128.650583
0.057100,185.933881,-305.973500,119.821385
0.057200,193.472415,-304.554194,110.860492
0.057300,200.831145,-302.830552,101.775420
0.057400,208.004569,-300.805044,92.574201
0.057500,214.986945,-298.480472,83.265416
0.057600,221.772285,-295.859965,73.858227
0.057700,228.354338,-292.946987,64.362386
0.057800,234.726599,-289.745345,54.788223
0.057900,240.882342,-286.259181,45.146608
0.058000,246.814646,-282.492973,35.448937
0.058100,252.516447,-278.451521,25.707096
0.058200,257.980601,-274.139916,15.933328
0.058300,263.199934,-269.563537,6.140149
0.058400,268.167326,-264.727997,-3.659725
0.058500,272.875783,-259.639117,-13.453510
0.058600,277.318497,-254.302890,-23.228460
0.058700,281.488935,-248.725427,-32.971964
0.058800,285.380893,-242.912920,-42.671688
0.058900,288.988557,-236.871596,-52.315661
0.059000,292.306567,-230.607671,-61.892362
0.059100,295.330049,-224.127316,-71.390812
0.059200,298.054653,-217.436629,-80.800625
0.059300,300.476578,-210.541606,-90.112055
0.059400,302.592582,-203.448131,-99.316032
0.059500,304.399991,-196.161976,-108.404161
0.059600,305.896693,-188.688802,-117.368706
0.059700,307.081127,-181.034185,-126.202578
0.059800,307.952260,-173.203645,-134.899279
0.059900,308.509564,-165.202695,-143.452772
0.060000,308.753004,-157.036875,-151.857467
0.060100,308.682994,-148.711837,-160.108144
0.060200,308.300378,-140.233393,-168.199817
0.060300,307.606407,-131.607589,-176.127662
0.060400,306.602702,-122.840795,-183.886918
0.060500,305.291242,-113.939757,-191.472770
0.060600,303.674342,-104.911674,-198.880293
0.060700,301.754633,-95.764260,-206.104371
0.060800,299.535059,-86.505786,-213.139626
0.060900,297.018857,-77.145114,-219.980388
0.061000,294.209555,-67.691724,-226.620661
0.061100,291.110958,-58.155705,-233.054110
0.061200,287.727144,-48.547734,-239.274088
0.061300,284.062455,-38.879025,-245.273660
0.061400,280.121498,-29.161342,-251.045640
0.061500,275.909110,-19.406869,-256.582683
0.061600,271.430368,-9.628104,-261.877332
0.061700,266.690560,0.162208,-266.922120
0.061800,261.695167,9.951209,-271.709670
0.061900,256.449848,19.726045,-276.232778
0.062000,250.960412,29.473967,-280.484516
0.062100,245.232787,39.182469,-284.458324
0.062200,239.273001,48.839399,-288.148083
0.062300,233.087140,58.433046,-291.548197
0.062400,226.681326,67.952237,-294.653643
0.062500,220.061685,77.386405,-297.460015
0.062600,213.234323,86.725632,-299.963546
0.062700,206.205304,95.960690,-302.161114
0.062800,198.980635,105.083043,-304.050236
0.062900,191.566254,114.084835,-305.629045
0.063000,183.968034,122.958864,-306.896250
0.063100,176.191787,131.698535,-307.851092
0.063200,168.243296,140.297725,-308.493286
0.063300,160.128325,148.750752,-308.822985
0.063400,151.852682,157.052298,-308.840710
0.063500,143.422257,165.197276,-308.547309
0.063600,134.843085,173.180745,-307.943925
0.063700,126.121423,180.997819,-307.031952
0.063800,117.263818,188.643546,-305.813022
0.063900,108.277176,196.112857,-304.289003
0.064000,99.168848,203.400490,-302.461988
0.064100,89.946682,210.500925,-300.334321
0.064200,80.619088,217.408366,-297.908618
0.064300,71.195079,224.116712,-295.187782
0.064400,61.684294,230.619555,-292.175043
