DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
-9.032743,-264.031072,271.296649
0.819265,-268.967625,266.454194
10.673650,-273.644322,261.370795
20.517087,-278.055700,256.052446
30.336747,-282.196137,250.504175
40.120588,-286.059807,244.730239
49.856950,-289.640852,238.734134
59.535400,-292.933458,232.518654
69.145706,-295.931791,226.086164
78.677091,-298.630449,219.438640
88.119827,-301.024535,212.577782
97.464920,-303.109633,205.505440
106.703799,-304.882187,198.223790
115.828495,-306.339497,190.735791
124.830783,-307.479852,183.045433
133.702214,-308.302807,175.157776
142.434926,-308.809032,167.079012
151.021291,-309.000207,158.816501
159.453960,-308.878927,150.377779
167.725904,-308.448484,141.769903
175.829684,-307.713084,133.003222
183.758192,-306.677133,124.089326
191.504684,-305.345192,115.038897
199.062353,-303.721954,105.863077
206.424356,-301.811952,96.573959
213.583945,-299.619270,87.182456
220.533925,-297.147903,77.700487
227.267680,-294.400829,68.137425
233.779130,-291.380226,58.495252
240.059652,-288.090072,48.793689
246.107969,-284.527348,39.015735
251.921727,-280.691555,29.098835
257.482539,-276.595329,19.093784
262.787463,-272.233604,9.110597
267.835757,-267.603699,-0.826706
272.620678,-262.711624,-10.706375
277.142722,-257.555500,-20.539286
281.390768,-252.145022,-30.331017
285.358928,-246.485367,-40.091499
289.048090,-240.577153,-49.839440
292.442322,-234.436472,-59.512788
295.544709,-228.060131,-69.058816
298.354872,-221.453130,-78.487458
300.868436,-214.625223,-87.805091
303.087985,-207.578365,-97.038720
305.005829,-200.325041,-106.191704
306.613838,-192.877473,-115.213724
307.918378,-185.235512,-124.088209
308.918364,-177.408465,-132.821105
309.612238,-169.405356,-141.405987
310.000619,-161.233298,-149.845839
310.078695,-152.904889,-158.131525
309.846488,-144.427302,-166.242585
309.308515,-135.804120,-174.178411
308.464224,-127.044235,-181.938180
307.314446,-118.152019,-189.517016
305.861451,-109.134764,-196.915863
304.104698,-100.000079,-204.130559
302.047401,-90.754523,-211.154605
299.693420,-81.404868,-217.990409
297.046112,-71.955412,-224.638855
294.110871,-62.413201,-231.098380
290.891017,-52.788829,-237.367083
287.389187,-43.092838,-243.438071
283.609538,-33.337444,-249.303439
279.555829,-23.535185,-254.957998
275.232820,-13.697473,-260.394940
270.646217,-3.837898,-265.606568
265.800281,6.028955,-270.584117
260.698875,15.888676,-275.316605
255.345828,25.725952,-279.793456
249.744635,35.525635,-284.004812
243.899239,45.273031,-287.939528
237.814242,54.953451,-291.587122
231.494697,64.553881,-294.938634
224.946575,74.062718,-297.986398
218.175887,83.469166,-300.724100
211.188435,92.764749,-303.146554
203.991130,101.939334,-305.249490
196.591198,110.985870,-307.031932
188.997001,119.900916,-308.495117
181.217634,128.680659,-309.641987
173.261247,137.323815,-310.476227
165.136140,145.826664,-310.999970
156.849533,154.184953,-311.215396
148.408567,162.396762,-311.124738
139.820728,170.459868,-310.730056
131.093586,178.371219,-310.033836
122.234623,186.127717,-309.038372
113.251498,193.723848,-307.745058
104.151253,201.153385,-306.154488
94.940974,208.409729,-304.265917
85.628147,215.484646,-302.077949
76.220893,222.369293,-299.589588
66.727933,229.054535,-296.800150
57.158691,235.530447,-293.709450
47.522941,241.787057,-290.317498
37.830854,247.814608,-286.624496
28.093142,253.603325,-282.631595
18.321165,259.144037,-278.341362
8.526839,264.428095,-273.757701
-1.277470,269.447352,-268.885993
-11.079224,274.194536,-263.732773
-20.865794,278.663377,-258.305690
-30.624627,282.848292,-252.613220
-40.343342,286.744592,-246.664479
-50.009831,290.348409,-240.469208
-59.612096,293.656752,-234.038105
-69.138609,296.667672,-227.382585
-78.578487,299.380208,-220.514548
-87.921662,301.793867,-213.445712
-97.159224,303.908450,-206.186866
-106.283509,305.723715,-198.747417
-115.287937,307.239198,-191.135344
-124.167012,308.454188,-183.357103
-132.915909,309.367798,-175.418037
-141.530194,309.978869,-167.322577
-150.005685,310.286047,-159.074484
-158.338354,310.287598,-150.676909
-166.524119,309.981435,-142.132607
-174.558738,309.365327,-133.444251
-182.437429,308.437263,-124.615111
-190.154643,307.195717,-115.649461
-197.704066,305.639894,-106.552832
-205.078764,303.769722,-97.331898
-212.271279,301.585939,-87.994465
-219.273762,299.090210,-78.549468
-226.077845,296.285325,-69.007241
-232.674620,293.175285,-59.379644
-239.054743,289.765337,-49.680025
-245.208671,286.061834,-39.922810
-251.126904,282.072051,-30.123175
-256.800307,277.803835,-20.296479
-262.220223,273.265316,-10.457794
-267.378462,268.464798,-0.621829
-272.267339,263.410710,9.197122
-276.879767,258.111425,18.985517
-281.209222,252.575174,28.730529
-285.249965,246.809819,38.420386
-288.997113,240.822697,48.044583
-292.446612,234.620540,57.593851
-295.595253,228.209400,67.060200
-298.440608,221.594559,76.436990
-300.980872,214.780595,85.718680
-303.214806,207.771457,94.900742
-305.141552,200.570635,103.979369
-306.760484,193.181267,112.951212
-308.071067,185.606330,121.813067
-309.072801,177.848974,130.561471
-309.765131,169.912668,139.192393
-310.147395,161.801368,147.701012
-310.218889,153.519895,156.081422
-309.979034,145.073951,164.326816
-309.427525,136.470135,172.429585
-308.564486,127.715973,180.381476
-307.390525,118.819767,188.173809
-305.906757,109.790593,195.797485
-304.114796,100.638398,203.242916
-302.016796,91.373855,210.500225
-299.615465,82.008231,217.559385
-296.914131,72.553176,224.410535
-293.916759,63.020425,231.044279
-290.627938,53.421716,237.451845
-287.052783,43.768706,243.625133
-283.196851,34.072814,249.556754
-279.066049,24.345230,255.239977
-274.666576,14.596851,260.668808
-270.004882,4.838221,265.837966
-265.087600,-4.920435,270.742849
-259.921437,-14.669172,275.379388
-254.513079,-24.398321,279.743908
-248.869095,-34.098415,283.832959
-242.995896,-43.760179,287.643245
-236.899713,-53.374501,291.171554
-230.586580,-62.932389,294.414731
-224.062281,-72.424938,297.369607
-217.332310,-81.843278,300.032926
-210.401811,-91.178486,302.401220
-203.275597,-100.421541,304.470773
-195.958207,-109.563281,306.237613
-188.454035,-118.594424,307.697665
-180.767471,-127.505659,308.846922
-172.903074,-136.287683,309.681695
-164.865652,-144.931321,310.198812
-156.660366,-153.427690,310.395807
-148.292795,-161.768241,310.271024
-139.768969,-169.944836,309.823742
-131.095403,-177.949808,309.054198
-122.279113,-185.775972,307.963626
-113.327599,-193.416659,306.554236
-104.248878,-200.865717,304.829187
-95.051455,-208.117447,302.792491
-85.744378,-215.166478,300.448931
-76.337204,-222.007675,297.803908
-66.839870,-228.636163,294.863359
-57.262823,-235.047095,291.633635
-47.616819,-241.235480,288.121307
-37.912484,-247.196246,284.332980
-28.162167,-252.923880,280.275394
-18.378005,-258.412736,275.954793
-8.571844,-263.656686,271.377165
1.244258,-268.649181,266.547993
11.058538,-273.383324,261.472269
20.859188,-277.852009,256.154645
30.633932,-282.048091,250.599437
40.371318,-285.964664,244.810495
50.060584,-289.595013,238.791482
59.691923,-292.932750,232.545818
69.254768,-295.971749,226.077038
78.739079,-298.706809,219.388556
88.135372,-301.133315,212.484200
97.434759,-303.247559,205.368079
106.629042,-305.046803,198.044816
115.710230,-306.529176,190.519751
124.670063,-307.693841,182.798916
133.500784,-308.541100,174.888963
142.194925,-309.072066,166.797374
150.745239,-309.288681,158.532249
159.144801,-309.193564,150.102235
167.386885,-308.789630,141.514905
175.464591,-308.080420,132.778694
183.371468,-307.069449,123.902635
191.100835,-305.760498,114.897401
198.646565,-304.156756,105.772153
206.002259,-302.261539,96.535559
213.161260,-300.077894,87.197624
220.116957,-297.608426,77.767669
226.862496,-294.855701,68.255120
233.391065,-291.821907,58.669872
239.696303,-288.508628,49.018115
245.771442,-284.917826,39.305095
251.608691,-281.052256,29.547375
257.202256,-276.913048,19.756654
262.545361,-272.503079,9.942315
267.631928,-267.825048,0.114687
272.456107,-262.882176,-9.718030
277.011501,-257.679091,-19.544420
281.292233,-252.220683,-29.348191
285.293571,-246.511846,-39.117088
289.010329,-240.558962,-48.838959
292.438704,-234.367985,-58.507546
295.573757,-227.946848,-68.112080
298.411334,-221.303236,-77.635448
300.948363,-214.444592,-87.063792
303.181981,-207.378987,-96.385967
305.110031,-200.114186,-105.592523
306.730815,-192.657855,-114.678028
308.042123,-185.018477,-123.632986
309.042895,-177.203491,-132.445075
309.733244,-169.219392,-141.108669
310.112778,-161.073360,-149.617669
310.182601,-152.771035,-157.967689
309.943423,-144.318553,-166.154595
309.396328,-135.721720,-174.173067
308.543062,-126.985773,-182.019037
307.385556,-118.115550,-189.690896
305.925534,-109.114712,-197.185790
304.165875,-99.990551,-204.500414
302.108355,-90.748723,-211.631472
299.756052,-81.397431,-218.573816
297.111499,-71.945504,-225.323308
294.177462,-62.399429,-231.875355
290.957573,-52.769716,-238.223458
287.455157,-43.068977,-244.360909
283.673640,-33.308942,-250.279825
279.617066,-23.503552,-255.971335
275.289180,-13.666430,-261.426959
270.694256,-3.810831,-266.637461
265.836955,6.047596,-271.593126
260.721760,15.893654,-276.284697
255.353617,25.713023,-280.702973
249.737793,35.491220,-284.839495
243.879663,45.215033,-288.686899
237.785024,54.872036,-292.238455
231.459876,64.449996,-295.488469
224.910295,73.938854,-298.432628
218.142761,83.330347,-301.067760
211.164123,92.615009,-303.391855
203.980933,101.785749,-305.404452
196.600010,110.838326,-307.105798
189.028608,119.766209,-308.496602
181.273032,128.567383,-309.579100
173.340783,137.236575,-310.354629
165.238310,145.768220,-310.825681
156.972192,154.159464,-310.994420
148.549220,162.406755,-310.862471
139.975984,170.505437,-310.431283
131.259014,178.451562,-309.701831
122.405350,186.238263,-308.674178
113.421698,193.858695,-307.348543
104.315382,201.306456,-305.724536
95.094201,208.573701,-303.801519
85.766294,215.652162,-301.578969
76.340456,222.533250,-299.056322
66.825964,229.207424,-296.233364
57.232586,235.665502,-293.110611
47.570933,241.898519,-289.689158
37.852036,247.897485,-285.970992
28.087437,253.654007,-281.959191
18.289264,259.160107,-277.657825
8.469934,264.408352,-273.072146
-1.357751,269.392156,-268.208503
-11.180773,274.105698,-263.074172
-20.986203,278.543835,-257.677290
-30.761225,282.702235,-252.026659
-40.493353,286.577236,-246.131481
-50.170622,290.165840,-240.001215
-59.781476,293.465535,-233.645319
-69.315099,296.474175,-227.072953
-78.761496,299.189892,-220.292845
-88.111376,301.610959,-213.313164
-97.356371,303.735722,-206.141298
-106.488957,305.562556,-198.783825
-115.502303,307.089700,-191.246484
-124.390418,308.315329,-183.534177
-133.147881,309.237543,-175.651142
-141.769612,309.854375,-167.601131
-150.250821,310.163876,-159.387589
-158.586765,310.164158,-151.013938
-166.772574,309.853496,-142.483818
-174.803239,309.230529,-133.801327
-182.673404,308.294338,-124.971276
-190.377288,307.044588,-115.999377
-197.908662,305.481631,-106.892408
-205.260795,303.606592,-97.658329
-212.426484,301.421450,-88.306325
-219.398132,298.929072,-78.846783
-226.167765,296.133183,-69.291212
-232.727130,293.038341,-59.652171
-239.067830,289.649855,-49.943101
-245.181428,285.973693,-40.178049
-251.059536,282.016384,-30.371502
-256.693961,277.784825,-20.538118
-262.076817,273.286065,-10.692332
-267.200560,268.527238,-0.848277
-272.058166,263.515453,8.980444
-276.643239,258.257586,18.781148
-280.949946,252.760225,28.542023
-284.973090,247.029571,38.252250
-288.708104,241.071396,47.902091
-292.150974,234.891111,57.482700
-295.298285,228.493761,66.986152
-298.147183,221.884027,76.405439
-300.695280,215.066325,85.734226
-302.940614,208.044893,94.966729
-304.881556,200.823865,104.097568
-306.516701,193.407437,113.121483
-307.844875,185.800120,122.033075
-308.865116,178.006710,130.826828
-309.576576,170.032350,139.496932
-309.978536,161.882776,148.037009
-310.070481,153.564283,156.440262
-309.852069,145.083805,164.699426
-309.323236,136.448957,172.806734
-308.484242,127.667874,180.754176
-307.335673,118.749230,188.533497
-305.878535,109.702270,196.136186
-304.114291,100.536708,203.553712
-302.044894,91.262664,210.777597
-299.672850,81.890574,217.799531
-297.001214,72.431028,224.611559
-294.033580,62.894720,231.206083
-290.774071,53.292461,237.575905
-287.227296,43.635088,243.714310
-283.398306,33.933381,249.615043
-279.292562,24.198056,255.272306
-274.915853,14.439728,260.680752
-270.274230,4.668923,265.835371
-265.373931,-5.103881,270.731430
-260.221283,-14.868273,275.364402
-254.822648,-24.613911,279.729886
-249.184346,-34.330501,283.823536
-243.312601,-44.007799,287.641014
-237.213489,-53.635595,291.177924
-230.892911,-63.203728,294.429814
-224.356567,-72.702115,297.392182
-217.609977,-82.120791,300.060521
-210.658499,-91.449935,302.430382
-203.507376,-100.679928,304.497455
-196.161775,-109.801403,306.257661
-188.626847,-118.805319,307.707266
-180.907788,-127.683020,308.843002
-173.009923,-136.426221,309.662161
-164.938757,-145.027065,310.162719
-156.700041,-153.478189,310.343398
-148.299848,-161.772697,310.203735
-139.744611,-169.904150,309.744119
-131.041183,-177.866546,308.965788
-122.196862,-185.654226,307.870799
-113.219398,-193.261828,306.461981
-104.117033,-200.684199,304.742843
-94.898488,-207.916286,302.717479
-85.573009,-214.952992,300.390458
-76.150327,-221.789089,297.766686
-66.640499,-228.419270,294.851316
-57.054022,-234.837952,291.649640
-47.401817,-241.039121,288.166932
-37.694517,-247.016541,284.408295
-27.943605,-252.763483,280.378828
-18.161255,-258.272919,276.083384
-8.359269,-263.537633,271.526542
1.450495,-268.550033,266.712729
11.256294,-273.302401,261.646120
21.046679,-277.787073,256.330785
30.809873,-281.996490,250.770819
40.534372,-285.923535,244.970239
50.210072,-289.561673,238.933087
59.826300,-292.904665,232.663869
69.372508,-295.947147,226.167201
78.838961,-298.684619,219.448115
88.216065,-301.113373,212.512172
97.495003,-303.230713,205.365254
106.667663,-305.034820,198.013742
115.725679,-306.524641,190.464555
124.661255,-307.700103,182.724864
133.467144,-308.561863,174.802247
142.136236,-309.111162,166.704592
150.661881,-309.349756,158.439972
159.037619,-309.279703,150.016640
167.256939,-308.903281,141.442899
175.313872,-308.222700,132.724708
183.201949,-307.240690,123.870796
190.915383,-305.959161,114.888434
198.447622,-304.380744,105.787055
205.792896,-302.506995,96.574510
212.944819,-300.339862,87.257724
219.896837,-297.881237,77.845432
226.642410,-295.132762,68.346593
233.174781,-292.096265,58.769625
239.486965,-288.773802,49.124298
245.572192,-285.167328,39.419709
251.423221,-281.279589,29.665715
257.033220,-277.113434,19.871030
262.394854,-272.672742,10.047954
267.501183,-267.961567,0.210831
272.345576,-262.984599,-9.627671
276.921579,-257.747314,-19.455272
281.223247,-252.255555,-29.261174
285.244958,-246.515802,-39.036969
288.980450,-240.535872,-48.766139
292.425190,-234.322607,-58.433412
295.574700,-227.883823,-68.026676
298.425183,-221.227347,-77.534036
300.973583,-214.360768,-86.946016
303.216873,-207.292098,-96.253131
305.152656,-200.028903,-105.444330
306.779582,-192.577958,-114.511543
308.096276,-184.946357,-123.446003
309.102640,-177.140023,-132.242716
309.798087,-169.165306,-140.896026
310.183198,-161.027452,-149.402193
310.258114,-152.732221,-157.755040
310.024012,-144.284483,-165.949883
309.482044,-135.689496,-173.983213
308.633815,-126.952392,-181.852369
307.480830,-118.078754,-189.553943
306.024781,-109.073147,-197.084233
304.267561,-99.941993,-204.437513
302.211428,-90.693296,-211.608575
299.858558,-81.334342,-218.592370
297.211816,-71.875360,-225.382468
294.273645,-62.326557,-231.972270
291.046968,-52.696833,-238.353976
287.535360,-42.998710,-244.518663
283.742299,-33.245783,-250.457817
279.671733,-23.451114,-256.162547
275.328059,-13.629342,-261.623492
270.715695,-3.794129,-266.831833
265.839712,6.041223,-271.778507
260.705570,15.861978,-276.454915
255.318767,25.654222,-280.853469
249.685251,35.405006,-284.967183
243.811168,45.101644,-288.789926
237.702802,54.732920,-292.316719
231.366666,64.289242,-295.543450
224.809476,73.761203,-298.467030
218.037919,83.139427,-301.085382
211.058585,92.416157,-303.397379
203.877901,101.586261,-305.402650
196.502679,110.643211,-307.101013
188.938943,119.583065,-308.493374
181.193353,128.400507,-309.580194
173.272053,137.088878,-310.362418
165.180937,145.643726,-310.841070
156.926139,154.060685,-311.016645
148.513769,162.334199,-310.889516
139.949875,170.459317,-310.459959
131.241036,178.429286,-309.727693
122.393749,186.236654,-308.692568
113.414874,193.874711,-307.354291
104.311856,201.335871,-305.712360
95.092506,208.612044,-303.766568
85.765272,215.695134,-301.516978
76.339297,222.576261,-298.964040
66.824092,229.246779,-296.108955
57.229871,235.698519,-292.953634
47.567593,241.923079,-289.500739
37.848603,247.912553,-285.753860
28.084795,253.659487,-281.717494
18.288462,259.156713,-277.397069
8.472111,264.397805,-272.798894
-1.351457,269.376901,-267.930015
-11.169372,274.088488,-262.798067
-20.968946,278.527694,-257.411120
-30.737711,282.690123,-251.777501
-40.463664,286.571852,-245.905613
-50.135327,290.169467,-239.803761
-59.741657,293.479768,-233.480012
-69.272334,296.499718,-226.941971
-78.717786,299.226564,-220.196726
-88.069043,301.657619,-213.250851
-97.317923,303.790305,-206.110258
-106.456903,305.622148,-198.780229
-115.479040,307.150679,-191.265507
-124.378060,308.373558,-183.570335
-133.148112,309.288662,-175.698688
-141.783552,309.894064,-167.654472
-150.278927,310.188126,-159.441646
-158.628804,310.169530,-151.064437
-166.827669,309.837362,-142.527524
-174.869924,309.191229,-133.836171
-182.749729,308.231335,-124.996430
-190.460923,306.958519,-116.015247
-197.997026,305.374300,-106.900530
-205.351190,303.480885,-97.661197
-212.516239,301.281168,-88.307148
-219.484721,298.778713,-78.849187
-226.248929,295.977709,-69.298946
-232.800964,292.882913,-59.668799
-239.132837,289.499561,-49.971715
-245.236564,285.833268,-40.220997
-251.104228,281.889948,-30.430161
-256.728113,277.675665,-20.612715
-262.100797,273.196486,-10.781855
-267.215149,268.458473,-0.950472
-272.064470,263.467628,8.868984
-276.642593,258.229756,18.664808
-280.943800,252.750466,28.425940
-284.962903,247.035130,38.142030
-288.695239,241.088884,47.803492
-292.136597,234.916729,57.401308
-295.283288,228.523546,66.927046
-298.132133,221.914111,76.372888
-300.680387,215.093175,85.731432
-302.925738,208.065534,94.995627
-304.866237,200.836061,104.158692
-306.500219,193.409823,113.213922
-307.826341,185.792278,122.154514
-308.843577,177.989177,130.973673
-309.551123,170.006552,139.664515
-309.948422,161.850905,148.219862
-310.035216,153.529119,156.632424
-309.811500,145.048498,164.894780
-309.277595,136.416773,172.999337
-308.434169,127.641937,180.938585
-307.282206,118.732269,188.705041
-305.823072,109.696401,196.291192
-304.058530,100.543261,203.689653
-301.990750,91.282066,210.893165
-299.622352,81.922280,217.894644
-296.956418,72.473530,224.687301
-293.996473,62.945616,231.264582
-290.746488,53.348574,237.620155
-287.210837,43.692665,243.747932
-283.394259,33.988312,249.642016
-279.301837,24.246115,255.296668
-274.938934,14.476841,260.706308
-270.311137,4.691412,265.865431
-265.424215,-5.099079,270.768571
-260.284042,-14.883408,275.410295
-254.896559,-24.650282,279.785178
-249.267729,-34.388366,283.887805
-243.403489,-44.086347,287.712801
-237.309727,-53.732987,291.254839
-230.992253,-63.317194,294.508706
-224.456790,-72.828102,297.469367
-217.708979,-82.255156,300.132043
-210.754391,-91.588177,302.492289
-203.598549,-100.817436,304.546083
-196.246956,-109.933712,306.289904
-188.705122,-118.928360,307.720817
-180.978609,-127.793353,308.836538
-173.073088,-136.521213,309.635481
-164.994367,-145.105031,310.116796
-156.748445,-153.538470,310.280362
-148.341564,-161.815660,310.126777
-139.780253,-169.931142,309.657332
-131.071384,-177.879767,308.873940
-122.222210,-185.656560,307.779073
-113.240383,-193.256629,306.375685
-104.134003,-200.675051,304.667114
-94.911635,-207.906746,302.657001
-85.582361,-214.946355,300.349201
-76.155756,-221.788159,297.747688
-66.641744,-228.426174,294.856511
-57.050708,-234.854004,291.679755
-47.393495,-241.064743,288.221447
-37.681160,-247.051202,284.485532
-27.924612,-252.805903,280.475882
-18.135968,-258.320952,276.196507
-8.327386,-263.588558,271.651251
1.489139,-268.600742,266.844088
11.301526,-273.349576,261.779078
21.098017,-277.827492,256.460410
30.866955,-282.027264,250.892590
40.596810,-285.942255,245.080373
50.276791,-289.566597,239.028767
59.895656,-292.894924,232.743319
69.442796,-295.922818,226.229772
78.908400,-298.646719,219.494309
88.282962,-301.063861,212.543547
97.557677,-303.172346,205.384348
106.724181,-304.971024,198.023878
115.774199,-306.459373,190.469527
124.700299,-307.637594,182.728689
133.495545,-308.506357,174.808895
142.153235,-309.066688,166.717686
150.667076,-309.319861,158.462552
159.030882,-309.267253,150.050947
167.238562,-308.910298,141.490191
175.284306,-308.250432,132.787413
183.162595,-307.288757,123.946881
190.867029,-306.027040,114.977290
198.392216,-304.465898,105.884894
205.731458,-302.607039,96.678269
212.878934,-300.451161,87.364775
219.828174,-297.999646,77.950890
226.572327,-295.254168,68.445466
233.104496,-292.216470,58.858574
239.417695,-288.888681,49.199356
245.504509,-285.273664,39.478780
251.357896,-281.374406,29.707437
256.970396,-277.194956,19.896600
262.334684,-272.739841,10.059232
267.443731,-268.014032,0.208138
272.290556,-263.023331,-9.643772
276.868584,-257.773978,-19.483064
281.171661,-252.272618,-29.296659
285.193913,-246.526412,-39.071368
288.930028,-240.542676,-48.793933
292.375201,-234.328887,-58.451812
295.525093,-227.892695,-68.032909
298.376065,-221.241535,-77.525866
300.925042,-214.382682,-86.920287
303.169588,-207.323075,-96.207565
305.107735,-200.069349,-105.380100
306.737786,-192.627908,-114.429010
308.059131,-185.004343,-123.349226
309.070797,-177.204720,-132.134346
309.773141,-169.233725,-140.781216
310.165821,-161.096940,-149.284532
310.249394,-152.799207,-157.638856
310.024532,-144.345604,-165.840050
309.492202,-135.741477,-173.884771
308.653414,-126.992532,-181.768881
307.509532,-118.104731,-189.488525
306.061738,-109.085030,-197.037744
304.311587,-99.938527,-204.410630
302.261348,-90.674697,-211.600937
299.912697,-81.302745,-218.602328
297.268166,-71.832005,-225.407381
294.330504,-62.274425,-232.008262
291.102438,-52.641183,-238.396608
287.587510,-42.943053,-244.563644
283.789647,-33.193423,-250.500603
279.712893,-23.406007,-256.198776
275.361960,-13.594364,-261.649515
270.741813,-3.772723,-266.844424
265.857647,6.045959,-271.775608
260.715285,15.849043,-276.435610
255.320769,25.623393,-280.817828
249.680317,35.356640,-284.916441
243.800393,45.037319,-288.726423
237.687395,54.655588,-292.243621
231.348043,64.201663,-295.464499
224.788951,73.666069,-298.386452
218.016699,83.040304,-301.007564
211.037636,92.318103,-303.326563
203.858306,101.492696,-305.342325
196.484774,110.557923,-307.054357
188.923101,119.508936,-308.462287
181.179508,128.338211,-309.565576
173.259559,137.039770,-310.364284
165.169200,145.608639,-310.857930
156.914388,154.038657,-311.046033
148.500943,162.324142,-310.928270
139.935130,170.458935,-310.503988
131.223398,178.435200,-309.772571
122.372284,186.246036,-308.733730
113.389029,193.884392,-307.387063
104.281248,201.342537,-305.732608
95.057055,208.613004,-303.770840
85.725318,215.687852,-301.502617
76.295396,222.558810,-298.929524
66.777096,229.218370,-296.053899
57.180930,235.659007,-292.878775
47.518001,241.873145,-289.408006
37.799815,247.853748,-285.646144
28.038319,253.593910,-281.598508
18.245719,259.087070,-277.271162
8.434402,264.327285,-272.670719
-1.383056,269.308760,-267.804258
-11.194081,274.025936,-262.679159
-20.986292,278.473681,-257.302941
-30.747594,282.647105,-251.683197
-40.466363,286.541688,-245.827402
-50.131470,290.153269,-239.742788
-59.732214,293.477766,-233.436312
-69.258555,296.511304,-226.914487
-78.701125,299.250307,-220.183393
-88.051071,301.691318,-213.248746
-97.300211,303.831112,-206.115789
-106.440932,305.666744,-198.789404
-115.466113,307.195482,-191.274241
-124.369224,308.414974,-183.574732
-133.144106,309.323299,-175.695302
-141.784766,309.918903,-167.640522
-150.285384,310.200690,-159.415181
-158.640166,310.168049,-151.024485
-166.843281,309.820877,-142.474156
-174.888860,309.159657,-133.770499
-182.770870,308.185471,-124.920531
-190.483042,306.899963,-115.932019
-198.018872,305.305354,-106.813490
-205.371577,303.404394,-97.574253
-212.534122,301.200335,-88.224334
-219.499264,298.696910,-78.774420
-226.259564,295.898276,-69.235769
-232.807431,292.808944,-59.620133
-239.135198,289.433707,-49.939657
-245.235200,285.777564,-40.206671
-251.099805,281.845690,-30.433628
-256.721531,277.643357,-20.632976
-262.093126,273.175823,-10.816906
-267.207551,268.448370,-0.997415
-272.058125,263.466299,8.813770
-276.638616,258.234842,18.605456
-280.943174,252.759195,28.366853
-284.966406,247.044511,38.087611
-288.703388,241.095900,47.757892
-292.149608,234.918538,57.368172
-295.301060,228.517675,66.909304
-298.154249,221.898626,76.372577
-300.706143,215.066815,85.749582
-302.954184,208.027800,95.032206
-304.896235,200.787248,104.212635
-306.530516,193.351009,113.283202
-307.855651,185.725252,122.236290
-308.870663,177.916329,131.064478
-309.574881,169.930723,139.760485
-309.967957,161.775206,148.316989
-310.049898,153.456732,156.726822
-309.821002,144.982464,164.982923
-309.281912,136.359791,173.078289
-308.433614,127.596190,181.006168
-307.277393,118.699286,188.759958
-305.814879,109.676969,196.333087
-304.048045,100.537369,203.719121
-301.979207,91.288899,210.911696
-299.611058,81.940258,217.904520
-296.946674,72.500412,224.691426
-293.989494,62.978640,231.266278
-290.743333,53.384626,237.622926
-287.212348,43.728476,243.755222
-283.401010,34.020659,249.656971
-279.314107,24.272012,255.321926
-274.956689,14.493720,260.743814
-270.334039,4.697274,265.916303
-265.451642,-5.105548,270.833015
-260.315136,-14.902761,275.487580
-254.930277,-24.682290,279.873670
-249.302914,-34.432041,283.985070
-243.438945,-44.140014,287.815749
-237.344291,-53.794405,291.359922
-231.024865,-63.383697,294.612130
-224.486557,-72.896779,297.567331
-217.735227,-82.323038,300.220971
-210.776701,-91.652434,302.569063
-203.616780,-100.875559,304.608238
-196.261243,-109.983678,306.335790
-188.715861,-118.968756,307.749703
-180.986420,-127.823473,308.848666
-173.078759,-136.541097,309.632043
-164.998798,-145.115463,310.099873
-156.752578,-153.540918,310.252785
-148.346316,-161.812172,310.091960
-139.786452,-169.924204,309.619058
-131.079711,-177.872141,308.836134
-122.233151,-185.651095,307.745566
-113.254199,-193.256073,306.349982
-104.150710,-200.681865,304.652188
-94.931001,-207.922935,302.655117
-85.603924,-214.973326,300.361788
-76.178852,-221.826629,297.775260
-66.665546,-228.476109,294.898648
-57.074278,-234.914617,291.735143
-47.415841,-241.134539,288.287972
-37.701369,-247.128053,284.560429
-27.942176,-252.887163,280.555942
-18.149858,-258.403734,276.278155
-8.336843,-263.669704,271.730997
1.484454,-268.677199,266.918592
11.301742,-273.418516,261.845432
21.102845,-277.886478,256.516333
30.876022,-282.074473,250.936491
40.610052,-285.976552,245.111487
50.293132,-289.587461,239.047364
59.913963,-292.902769,232.750399
69.462034,-295.918728,226.227213
78.927383,-298.632481,219.484652
88.300746,-301.041870,212.529812
97.573375,-303.145363,205.369925
106.736650,-304.942060,198.012268
115.782693,-306.431570,190.464020
124.704363,-307.613908,182.732264
133.494897,-308.489456,174.823962
142.147968,-309.058776,166.745929
150.657457,-309.322508,158.504845
159.017312,-309.281360,150.107253
167.221733,-308.936026,141.559573
175.265028,-308.287190,132.868175
183.141523,-307.335459,124.038623
190.845477,-306.081468,115.075886
198.370627,-304.526137,105.987835
205.711002,-302.670008,96.781000
212.859813,-300.514496,87.464257
219.810852,-298.060527,78.045212
226.557166,-295.309954,68.531226
233.091456,-292.265130,58.932798
239.406489,-288.928621,49.261031
245.494820,-285.303779,39.526806
251.348915,-281.394622,29.742619
256.961565,-277.205518,19.920324
262.325286,-272.741788,10.072558
267.432843,-268.009160,0.213522
272.277447,-263.013757,-9.643189
276.852561,-257.762257,-19.484154
281.152122,-252.261534,-29.295793
285.170568,-246.518638,-39.065318
288.902714,-240.540807,-48.780103
292.343959,-234.335206,-58.427753
295.490291,-227.908911,-67.996983
298.338220,-221.268848,-77.477249
300.884997,-214.421485,-86.859860
