DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
2.361005,-0.987972,-1.386949
2.351019,-0.916678,-1.449679
2.338364,-0.844247,-1.510873
2.323188,-0.770836,-1.570519
2.305656,-0.696605,-1.628620
2.285940,-0.621714,-1.685187
2.264212,-0.546315,-1.740238
2.240635,-0.470549,-1.793793
2.215351,-0.394542,-1.845866
2.188475,-0.318398,-1.896465
2.160090,-0.242201,-1.945585
2.130238,-0.166013,-1.993208
2.098926,-0.089873,-2.039297
2.066121,-0.013803,-2.083796
2.031755,0.062193,-2.126633
1.995733,0.138123,-2.167717
1.957939,0.213998,-2.206945
1.918247,0.289833,-2.244205
1.876529,0.365636,-2.279376
1.832668,0.441408,-2.312342
1.786569,0.517130,-2.342989
1.738166,0.592769,-2.371218
1.687430,0.668268,-2.396942
1.634375,0.743548,-2.420096
1.579059,0.818509,-2.440639
1.521587,0.893029,-2.458551
1.462105,0.966970,-2.473841
1.400794,1.040182,-2.486537
1.337865,1.112505,-2.496691
1.273548,1.183777,-2.504367
1.208078,1.253841,-2.509644
1.141689,1.322549,-2.512605
1.074599,1.389768,-2.513334
1.006999,1.455383,-2.511906
0.939050,1.519301,-2.508387
0.870870,1.581455,-2.502827
0.802533,1.641799,-2.495255
0.734073,1.700312,-2.485681
0.665477,1.756995,-2.474093
0.596698,1.811862,-2.460461
0.527659,1.864944,-2.444735
0.458262,1.916275,-2.426855
0.388403,1.965892,-2.406752
0.317976,2.013827,-2.384356
0.246894,2.060102,-2.359599
0.175090,2.104727,-2.332426
0.102534,2.147692,-2.302797
0.029233,2.188967,-2.270691
-0.044760,2.228504,-2.236111
-0.119349,2.266234,-2.199086
-0.194392,2.302069,-2.159670
-0.269710,2.335909,-2.117940
-0.345093,2.367643,-2.073995
-0.420309,2.397154,-2.027952
-0.495113,2.424327,-1.979939
-0.569263,2.449054,-1.930090
-0.642525,2.471238,-1.878541
-0.714688,2.490796,-1.825421
-0.785573,2.507669,-1.770850
-0.855037,2.521818,-1.714931
-0.922981,2.533228,-1.657750
-0.989350,2.541910,-1.599373
-1.054130,2.547894,-1.539846
-1.117348,2.551232,-1.479192
-1.179066,2.551991,-1.417422
-1.239367,2.550250,-1.354529
-1.298351,2.546092,-1.290499
-1.356123,2.539602,-1.225315
-1.412781,2.530861,-1.158959
-1.468407,2.519939,-1.091421
-1.523060,2.506895,-1.022702
-1.576765,2.491768,-0.952820
-1.629510,2.474584,-0.881810
-1.681247,2.455348,-0.809727
-1.731888,2.434047,-0.736649
-1.781310,2.410655,-0.662672
-1.829358,2.385131,-0.587911
-1.875857,2.357429,-0.512496
-1.920615,2.327499,-0.436568
-1.963439,2.295290,-0.360273
-2.004138,2.260762,-0.283761
-2.042537,2.223884,-0.207176
-2.078484,2.184639,-0.130657
-2.111856,2.143032,-0.054330
-2.142569,2.099085,0.021695
-2.170574,2.052844,0.097322
-2.195861,2.004375,0.172475
-2.218459,1.953763,0.247094
-2.238429,1.901112,0.321137
-2.255859,1.846536,0.394575
-2.270860,1.790162,0.467389
-2.283552,1.732119,0.539570
-2.294060,1.672536,0.611112
-2.302503,1.611537,0.682009
-2.308989,1.549239,0.752249
-2.313603,1.485743,0.821815
-2.316406,1.421138,0.890677
-2.317429,1.355496,0.958796
-2.316673,1.288869,1.026115
-2.314107,1.221297,1.092566
-2.309674,1.152804,1.158065
-2.303292,1.083401,1.222517
-2.294860,1.013093,1.285815
-2.284266,0.941880,1.347847
-2.271396,0.869762,1.408496
-2.256137,0.796745,1.467643
-2.238390,0.722843,1.525173
-2.218073,0.648082,1.580978
-2.195130,0.572502,1.634958
-2.169532,0.496162,1.687026
-2.141283,0.419137,1.737109
-2.110418,0.341519,1.785148
-2.077006,0.263418,1.831101
-2.041143,0.184956,1.874941
-2.002951,0.106267,1.916654
-1.962571,0.027491,1.956240
-1.920157,-0.051228,1.993709
-1.875870,-0.129747,2.029076
-1.829868,-0.207929,2.062362
-1.782301,-0.285646,2.093587
-1.733305,-0.362782,2.122771
-1.682997,-0.439235,2.149927
-1.631466,-0.514920,2.175061
-1.578780,-0.589770,2.198168
-1.524975,-0.663732,2.219234
-1.470063,-0.736771,2.238233
-1.414032,-0.808861,2.255128
-1.356849,-0.879988,2.269870
-1.298468,-0.950145,2.282405
-1.238835,-1.019326,2.292672
-1.177894,-1.087524,2.300607
-1.115593,-1.154725,2.306146
-1.051895,-1.220911,2.309230
-0.986780,-1.286047,2.309806
-0.920252,-1.350090,2.307832
-0.852341,-1.412980,2.303279
-0.783107,-1.474643,2.296133
-0.712639,-1.534991,2.286394
-0.641054,-1.593927,2.274083
-0.568496,-1.651341,2.259232
-0.495127,-1.707121,2.241892
-0.421127,-1.761151,2.222125
-0.346682,-1.813315,2.200004
-0.271981,-1.863506,2.175608
-0.197206,-1.911622,2.149019
-0.122527,-1.957578,2.120319
-0.048094,-2.001300,2.089587
0.025966,-2.042732,2.056893
0.099553,-2.081835,2.022297
0.172597,-2.118588,1.985849
0.245057,-2.152986,1.947583
0.316919,-2.185036,1.907524
0.388192,-2.214760,1.865680
0.458907,-2.242186,1.822052
0.529105,-2.267348,1.776631
0.598834,-2.290279,1.729405
0.668140,-2.311012,1.680359
0.737062,-2.329572,1.629481
0.805620,-2.345975,1.576767
0.873817,-2.360228,1.522221
0.941627,-2.372322,1.465863
1.008997,-2.382239,1.407727
1.075846,-2.389946,1.347864
1.142062,-2.395401,1.286342
1.207511,-2.398552,1.223247
1.272034,-2.399342,1.158679
1.335461,-2.397713,1.092752
1.397611,-2.393605,1.025589
1.458305,-2.386966,0.957318
1.517369,-2.377754,0.888068
1.574646,-2.365935,0.817968
1.629998,-2.351493,0.747136
1.683314,-2.334426,0.675685
1.734516,-2.314751,0.603710
1.783553,-2.292502,0.531295
1.830410,-2.267729,0.458507
1.875100,-2.240495,0.385398
1.917663,-2.210878,0.312006
1.958160,-2.178964,0.238358
1.996664,-2.144841,0.164470
2.033257,-2.108603,0.090354
2.068019,-2.070339,0.016022
2.101023,-2.030133,-0.058513
2.132324,-1.988061,-0.133230
2.161958,-1.944185,-0.208100
2.189935,-1.898559,-0.283078
2.216238,-1.851221,-0.358107
2.240821,-1.802197,-0.433113
2.263611,-1.751501,-0.508008
2.284511,-1.699141,-0.582687
2.303407,-1.645114,-0.657035
2.320171,-1.589417,-0.730926
2.334669,-1.532047,-0.804231
2.346772,-1.473004,-0.876815
2.356358,-1.412297,-0.948550
2.363322,-1.349945,-1.019309
2.367585,-1.285981,-1.088978
2.369092,-1.220452,-1.157455
2.367820,-1.153423,-1.224652
2.363779,-1.084972,-1.290497
2.357008,-1.015194,-1.354936
2.347578,-0.944198,-1.417927
2.335582,-0.872101,-1.479445
2.321132,-0.799029,-1.539475
2.304353,-0.725113,-1.598011
2.285375,-0.650481,-1.655052
2.264326,-0.575259,-1.710596
2.241323,-0.499568,-1.764642
2.216470,-0.423515,-1.817181
2.189849,-0.347198,-1.868197
2.161518,-0.270701,-1.917664
2.131508,-0.194091,-1.965541
2.099826,-0.117426,-2.011779
2.066454,-0.040748,-2.056315
2.031351,0.035911,-2.099076
1.994463,0.112526,-2.139980
1.955724,0.189076,-2.178940
1.915064,0.265542,-2.215867
1.872417,0.341901,-2.250672
1.827728,0.418127,-2.283270
1.780955,0.494183,-2.313583
1.732082,0.570020,-2.341545
1.681113,0.645579,-2.367101
1.628084,0.720784,-2.390211
1.573058,0.795549,-2.410847
1.516123,0.869773,-2.429000
1.457396,0.943345,-2.444672
1.397011,1.016146,-2.457880
1.335120,1.088053,-2.468649
1.271885,1.158939,-2.477013
1.207468,1.228680,-2.483013
1.142031,1.297160,-2.486689
1.075725,1.364267,-2.488083
1.008686,1.429903,-2.487231
0.941032,1.493984,-2.484164
0.872857,1.556440,-2.478907
0.804231,1.617216,-2.471475
0.735201,1.676270,-2.461872
0.665791,1.733577,-2.450097
0.596005,1.789121,-2.436138
0.525833,1.842894,-2.419976
0.455253,1.894897,-2.401590
0.384238,1.945130,-2.380954
0.312765,1.993594,-2.358045
0.240814,2.040285,-2.332840
0.168381,2.085193,-2.305326
0.095479,2.128300,-2.275495
0.022139,2.169574,-2.243349
-0.051583,2.208976,-2.208905
-0.125608,2.246453,-2.172188
-0.199834,2.281943,-2.133240
-0.274137,2.315377,-2.092113
-0.348378,2.346677,-2.048871
-0.422401,2.375765,-2.003590
-0.496046,2.402560,-1.956350
-0.569148,2.426985,-1.907241
-0.641545,2.448972,-1.856354
-0.713087,2.468460,-1.803779
-0.783635,2.485398,-1.749607
-0.853070,2.499753,-1.693922
-0.921292,2.511504,-1.636802
-0.988228,2.520644,-1.578318
-1.053824,2.527184,-1.518533
-1.118052,2.531146,-1.457497
-1.180903,2.532564,-1.395256
-1.242385,2.531481,-1.331844
-1.302519,2.527945,-1.267293
-1.361332,2.522010,-1.201625
-1.418855,2.513727,-1.134866
-1.475115,2.503147,-1.067037
-1.530130,2.490312,-0.998166
-1.583906,2.475258,-0.928285
-1.636431,2.458013,-0.857432
-1.687676,2.438595,-0.785657
-1.737589,2.417011,-0.713018
-1.786100,2.393259,-0.639587
-1.833119,2.367331,-0.565446
-1.878541,2.339213,-0.490687
-1.922247,2.308888,-0.415413
-1.964111,2.276338,-0.339732
-2.004006,2.241551,-0.263761
-2.041807,2.204516,-0.187617
-2.077397,2.165235,-0.111418
-2.110673,2.123719,-0.035279
-2.141549,2.079989,0.040691
-2.169963,2.034083,0.116390
-2.195872,1.986051,0.191726
-2.219260,1.935956,0.266616
-2.240134,1.883874,0.340990
-2.258521,1.829889,0.414791
-2.274469,1.774097,0.487967
-2.288038,1.716597,0.560482
-2.299299,1.657489,0.632300
-2.308328,1.596877,0.703395
-2.315197,1.534858,0.773741
-2.319976,1.471526,0.843309
-2.322719,1.406965,0.912071
-2.323469,1.341252,0.979990
-2.322250,1.274454,1.047022
-2.319065,1.206626,1.113113
-2.313901,1.137816,1.178200
-2.306724,1.068063,1.242210
-2.297485,0.997400,1.305059
-2.286123,0.925855,1.366657
-2.272569,0.853455,1.426906
-2.256751,0.780228,1.485704
-2.238599,0.706206,1.542950
-2.218054,0.631428,1.598543
-2.195068,0.555940,1.652388
-2.169610,0.479798,1.704396
-2.141671,0.403069,1.754490
-2.111263,0.325834,1.802603
-2.078426,0.248181,1.848682
-2.043217,0.170210,1.892684
-2.005721,0.092029,1.934584
-1.966036,0.013753,1.974365
-1.924276,-0.064499,2.012022
-1.880567,-0.142609,2.047557
-1.835034,-0.220457,2.080979
-1.787804,-0.297929,2.112299
-1.738997,-0.374920,2.141528
-1.688720,-0.451328,2.168673
-1.637067,-0.527067,2.193739
-1.584112,-0.602059,2.216720
-1.529910,-0.676236,2.237606
-1.474498,-0.749543,2.256374
-1.417892,-0.821935,2.272996
-1.360093,-0.893372,2.287432
-1.301091,-0.963824,2.299640
-1.240864,-1.033260,2.309569
-1.179391,-1.101655,2.317169
-1.116650,-1.168980,2.322389
-1.052627,-1.235201,2.325184
-0.987322,-1.300281,2.325512
-0.920748,-1.364173,2.323341
-0.852938,-1.426823,2.318650
-0.783947,-1.488168,2.311429
-0.713852,-1.548136,2.301683
-0.642748,-1.606645,2.289427
-0.570753,-1.663610,2.274691
-0.497998,-1.718940,2.257515
-0.424626,-1.772541,2.237950
-0.350790,-1.824318,2.216052
-0.276642,-1.874183,2.191884
-0.202331,-1.922050,2.165510
-0.128000,-1.967840,2.136995
-0.053777,-2.011488,2.106399
0.020224,-2.052935,2.073778
0.093909,-2.092137,2.039182
0.167204,-2.129061,2.002653
0.240055,-2.163687,1.964225
0.312425,-2.196005,1.923924
0.384295,-2.226014,1.881768
0.455659,-2.253722,1.837771
0.526521,-2.279139,1.791942
0.596886,-2.302281,1.744290
0.666762,-2.323162,1.694822
0.736150,-2.341794,1.643550
0.805041,-2.358185,1.590492
0.873413,-2.372337,1.535672
0.941229,-2.384246,1.479125
1.008432,-2.393898,1.420893
1.074948,-2.401274,1.361033
1.140686,-2.406347,1.299609
1.205537,-2.409085,1.236699
1.269382,-2.409452,1.172388
1.332091,-2.407410,1.106768
1.393529,-2.402923,1.039938
1.453562,-2.395957,0.971999
1.512059,-2.386485,0.903056
1.568900,-2.374486,0.833209
1.623978,-2.359950,0.762556
1.677201,-2.342878,0.691191
1.728496,-2.323282,0.619199
1.777811,-2.301188,0.546659
1.825113,-2.276631,0.473642
1.870388,-2.249659,0.400210
1.913638,-2.220329,0.326416
1.954880,-2.188702,0.252311
1.994140,-2.154850,0.177937
2.031450,-2.118841,0.103335
2.066843,-2.080749,0.028545
2.100350,-2.040641,-0.046392
2.131993,-1.998583,-0.121434
2.161784,-1.954635,-0.196531
2.189723,-1.908848,-0.271630
2.215794,-1.861267,-0.346667
2.239965,-1.811930,-0.421573
2.262190,-1.760867,-0.496270
2.282409,-1.708103,-0.570671
2.300552,-1.653657,-0.644685
2.316540,-1.597550,-0.718212
2.330291,-1.539798,-0.791151
2.341723,-1.480424,-0.863398
2.350758,-1.419452,-0.934848
2.357328,-1.356915,-1.005399
2.361377,-1.292854,-1.074955
2.362866,-1.227318,-1.143424
2.361772,-1.160367,-1.210721
2.358091,-1.092074,-1.276771
2.351841,-1.022518,-1.341508
2.343054,-0.951791,-1.404874
2.331781,-0.879990,-1.466820
2.318089,-0.807218,-1.527308
2.302051,-0.733582,-1.586302
2.283749,-0.659192,-1.643774
2.263268,-0.584154,-1.699700
2.240688,-0.508572,-1.754057
2.216087,-0.432546,-1.806819
2.189531,-0.356166,-1.857961
2.161076,-0.279518,-1.907453
2.130764,-0.202676,-1.955259
2.098621,-0.125708,-2.001340
2.064662,-0.048672,-2.045647
2.028885,0.028381,-2.088127
1.991280,0.105402,-2.128723
1.951828,0.182350,-2.167371
1.910506,0.259184,-2.204006
1.867289,0.335861,-2.238560
1.822158,0.412337,-2.270969
1.775098,0.488564,-2.301168
1.726108,0.564485,-2.329100
1.675200,0.640039,-2.354714
1.622402,0.715156,-2.377966
1.567760,0.789756,-2.398823
1.511336,0.863754,-2.417260
1.453212,0.937056,-2.433265
1.393482,1.009565,-2.446834
1.332257,1.081177,-2.457972
1.269655,1.151789,-2.466694
1.205800,1.221298,-2.473020
1.140819,1.289603,-2.476975
1.074834,1.356609,-2.478587
1.007966,1.422226,-2.477884
0.940322,1.486374,-2.474893
0.871998,1.548981,-2.469639
0.803077,1.609986,-2.462140
0.733627,1.669335,-2.452412
0.663698,1.726986,-2.440465
0.593330,1.782905,-2.426300
0.522549,1.837064,-2.409916
0.451370,1.889440,-2.391307
0.379806,1.940014,-2.370465
0.307863,1.988769,-2.347380
0.235552,2.035686,-2.322042
0.162888,2.080742,-2.294447
0.089895,2.123914,-2.264592
0.016609,2.165171,-2.232484
-0.056919,2.204475,-2.198136
-0.130625,2.241786,-2.161571
-0.204427,2.277054,-2.122823
-0.278230,2.310226,-2.081934
-0.351925,2.341247,-2.038956
-0.425391,2.370055,-1.993952
-0.498499,2.396593,-1.946990
-0.571118,2.420802,-1.898145
-0.643116,2.442629,-1.847496
-0.714362,2.462026,-1.795125
-0.784736,2.478950,-1.741112
-0.854127,2.493371,-1.685536
-0.922438,2.505265,-1.628473
-0.989586,2.514621,-1.569992
-1.055506,2.521435,-1.510159
-1.120148,2.525716,-1.449030
-1.183478,2.527480,-1.386658
-1.245474,2.526750,-1.323087
-1.306127,2.523556,-1.258360
-1.365432,2.517931,-1.192512
-1.423392,2.509912,-1.125581
-1.480007,2.499534,-1.057600
-1.535276,2.486831,-0.988609
-1.589188,2.471834,-0.918647
-1.641726,2.454569,-0.847762
-1.692858,2.435060,-0.776007
-1.742541,2.413321,-0.703444
-1.790719,2.389364,-0.630141
-1.837322,2.363197,-0.556176
-1.882268,2.334823,-0.481634
-1.925470,2.304243,-0.406608
-1.966831,2.271458,-0.331195
-2.006253,2.236473,-0.255498
-2.043641,2.199291,-0.179620
-2.078902,2.159926,-0.103665
-2.111954,2.118394,-0.027735
-2.142724,2.074722,0.048071
-2.171156,2.028944,0.123659
-2.197207,1.981104,0.198943
-2.220852,1.931255,0.273843
-2.242083,1.879460,0.348286
-2.260905,1.825788,0.422208
-2.277339,1.770315,0.495551
-2.291417,1.713125,0.568263
-2.303178,1.654300,0.640298
-2.312666,1.593929,0.711611
-2.319927,1.532096,0.782161
-2.325004,1.468887,0.851905
-2.327934,1.404381,0.920799
-2.328747,1.338654,0.988795
-2.327463,1.271776,1.055841
-2.324088,1.203810,1.121880
-2.318620,1.134816,1.186848
-2.311044,1.064845,1.250677
-2.301335,0.993946,1.313292
-2.289461,0.922165,1.374614
-2.275385,0.849546,1.434560
-2.259067,0.776131,1.493047
-2.240471,0.701966,1.549990
-2.219562,0.627101,1.605306
-2.196318,0.551588,1.658916
-2.170723,0.475488,1.710746
-2.142777,0.398867,1.760726
-2.112494,0.321799,1.808796
-2.079905,0.244365,1.854903
-2.045053,0.166652,1.899004
-2.007999,0.088756,1.941061
-1.968813,0.010774,1.981047
-1.927580,-0.067190,2.018942
-1.884389,-0.145033,2.054729
-1.839334,-0.222652,2.088400
-1.792512,-0.299943,2.119945
-1.744015,-0.376809,2.149360
-1.693932,-0.453157,2.176637
-1.642342,-0.528899,2.201769
-1.589318,-0.603956,2.224746
-1.534917,-0.678254,2.245553
-1.479190,-0.751728,2.264172
-1.422172,-0.824320,2.280582
-1.363892,-0.895978,2.294756
-1.304368,-0.966653,2.306665
-1.243614,-1.036301,2.316279
-1.181641,-1.104882,2.323564
-1.118460,-1.172351,2.328490
-1.054085,-1.238667,2.331026
-0.988537,-1.303783,2.331148
-0.921844,-1.367650,2.328834
-0.854048,-1.430213,2.324070
-0.785202,-1.491413,2.316848
-0.715371,-1.551184,2.307171
-0.644636,-1.609458,2.295047
-0.573087,-1.666160,2.280495
-0.500829,-1.721214,2.263541
-0.427973,-1.774542,2.244217
-0.354637,-1.826065,2.222564
-0.280941,-1.875707,2.198626
-0.207007,-1.923395,2.172449
-0.132953,-1.969061,2.144085
-0.058890,-2.012643,2.113581
0.015078,-2.054086,2.080989
0.088858,-2.093343,2.046353
0.162369,-2.130378,2.009717
0.235542,-2.165160,1.971122
0.308320,-2.197669,1.930602
0.380657,-2.227889,1.888190
0.452518,-2.255814,1.843914
0.523873,-2.281440,1.797799
0.594699,-2.304766,1.749871
0.664972,-2.325794,1.700154
0.734670,-2.344526,1.648673
0.803766,-2.360962,1.595456
0.872224,-2.375100,1.540536
0.940004,-2.386934,1.483950
0.995248,-2.394778,1.435990
1.028886,-2.398998,1.406218
1.073255,-2.403542,1.365908
1.138638,-2.408301,1.304522
1.203023,-2.410655,1.241688
1.266300,-2.410575,1.177493
1.328539,-2.408294,1.112107
1.389517,-2.403562,1.045492
1.449122,-2.396358,0.977741
1.507254,-2.386672,0.908944
1.563852,-2.374560,0.839224
1.618811,-2.359993,0.768661
1.671999,-2.342885,0.697295
1.723403,-2.323362,0.625267
1.772951,-2.301433,0.552658
1.820575,-2.277053,0.479494
1.866230,-2.250236,0.405833
1.876608,-2.243308,0.388238
1.898847,-2.228779,0.350861
1.927314,-2.208270,0.301063
1.968136,-2.175776,0.226498
2.006278,-2.142669,0.168564
2.042125,-2.109286,0.135598
2.077154,-2.072396,0.102279
2.111204,-2.031984,0.069591
2.144354,-1.988272,0.037336
2.176404,-1.941392,0.001750
2.207512,-1.891186,-0.042016
2.236292,-1.839953,-0.090670
2.248672,-1.816572,-64.302667
2.265590,-1.782998,-132.042918
2.290669,-1.729856,-210.230695
2.316424,-1.671667,-257.959365
2.344881,-1.605508,-276.018538
2.374977,-1.532516,-279.881208
2.403216,-1.456548,-283.950964
2.427712,-1.380677,-284.507445
2.448930,-1.306995,-278.576749
2.468239,-1.230212,-270.269529
2.486404,-1.150548,-263.318925
2.501578,-1.070634,-258.834527
2.513824,-0.990117,-255.501022
2.522165,-0.910058,-243.933890
2.524777,-0.831946,-223.195369
2.522848,-0.755243,-212.573514
2.518827,-0.677430,-221.253038
2.514205,-0.596267,-236.387465
2.508686,-0.510886,-242.620534
2.503813,-0.458477,-238.821817
2.499228,-0.414621,-235.990633
2.490956,-0.357161,-228.638586
2.472039,-0.276731,-218.893931
2.448394,-0.217915,-217.516774
2.422797,-0.182999,-220.303682
2.394767,-0.149015,-223.119962
2.366778,-0.115169,-224.270318
2.339910,-0.079333,-224.435100
2.313802,-0.037487,-223.675310
2.286991,0.013758,-220.261880
2.258216,0.071348,-212.686244
2.243451,0.098226,-207.526058
2.232409,71.626622,-189.800761
2.212848,143.853822,-173.857762
2.177278,225.943053,-158.203016
2.132578,276.588625,-159.953318
2.076461,297.251693,-183.561153
2.012795,304.719535,-213.081652
1.948063,313.620404,-228.540626
1.885652,321.102464,-228.159255
1.823171,323.443192,-218.893066
1.756652,321.350069,-206.719283
1.687813,316.515692,-194.012990
1.618558,310.275916,-181.168089
1.548812,302.674601,-168.709413
1.480226,285.768312,-154.784466
1.414042,261.095092,-137.962129
1.347441,247.798232,-121.517437
1.277035,252.179666,-108.346875
1.201874,260.776375,-97.719273
1.122783,261.186659,-89.979432
1.043635,253.151658,-86.284625
0.969005,244.628743,-84.559606
0.899812,242.350143,-80.278036
0.833246,246.209884,-71.347919
0.764821,251.447970,-60.046896
0.691314,253.818866,-50.315469
0.612129,252.948491,-44.343431
0.589918,252.420724,-43.637416
0.548193,251.459685,-41.957738
0.490970,250.031566,-40.728586
0.405541,247.557993,-38.201072
0.339140,243.150267,-33.002372
0.302547,236.329574,-25.054956
0.267736,227.233879,-14.528464
0.235263,216.932442,-1.112650
0.203591,207.648228,15.187735
0.167189,201.769695,30.852449
0.120510,200.093773,41.720597
0.065301,201.257228,46.141019
0.008791,202.566008,45.730776
-0.011952,202.179488,45.397105
-75.115521,186.514939,36.362206
-149.953419,176.746788,34.258744
-235.926237,166.976222,43.594915
-291.285529,170.944574,70.114319
-309.631859,192.332272,112.536307
-306.251834,208.100123,149.279241
-303.026276,199.134159,162.916870
-302.672066,173.475818,161.419948
-301.379235,147.535482,160.521434
-297.382611,130.976617,169.497080
-292.167534,122.249562,186.101367
-289.409553,114.633309,201.656142
-289.391415,105.089543,210.394695
-282.666205,91.688985,209.041680
-264.803293,76.339486,200.761832
-250.932265,66.026622,197.695574
-251.506883,62.035942,205.679901
-259.603290,58.646034,218.660563
-265.589533,52.461292,229.259944
-265.932813,44.462360,234.990234
-261.298692,36.429326,237.154957
-254.386147,28.852668,238.157874
-248.367074,21.568561,240.111504
-245.434037,14.392811,244.268193
-245.508130,7.120123,250.836142
-247.219787,-0.459603,259.268598
-249.026362,-8.387396,268.566222
-249.036998,-17.002469,276.994375
-245.053861,-26.754392,282.515364
-236.690968,-37.500668,284.436224
-225.639536,-48.726599,284.131063
-213.757499,-60.354091,283.503100
-202.332563,-72.268205,283.828494
-193.184107,-83.526052,285.885366
-188.243272,-92.695269,290.101695
-187.841831,-99.302875,296.165211
-189.772374,-104.382131,302.865414
-190.439519,-109.834411,308.503391
-186.836993,-117.194929,311.798343
-178.052440,-126.926833,312.421066
-165.277873,-138.433755,311.041628
-150.729031,-150.689299,308.714564
-136.309585,-162.697987,306.238499
-123.134262,-173.723720,303.897536
-111.525519,-183.319022,301.688423
-101.335321,-191.579211,299.551145
-91.852769,-199.119240,297.442898
-82.597219,-206.563447,295.465913
-73.855104,-213.972999,293.963018
-66.436614,-220.877184,293.318222
-60.707979,-226.882972,293.475493
-55.838122,-232.146179,293.679799
-50.142489,-237.243690,292.728463
-42.371326,-242.657205,289.821954
-32.633194,-248.284618,285.147310
-22.327433,-253.556243,279.557935
-12.564550,-259.152750,254.855695
-6.093272,-265.581275,220.681333
1.717735,-266.696480,197.189698
12.434631,-262.308321,186.467086
25.839007,-255.222483,183.867984
39.459388,-250.403379,181.160488
50.616404,-251.473178,173.194093
60.330079,-256.621915,161.840649
71.044266,-261.835260,151.183215
83.155325,-265.098407,143.796646
94.962227,-267.338914,139.602066
104.915394,-270.495248,136.709024
112.527799,-275.722147,134.429067
118.545460,-282.714095,133.385585
125.118433,-289.571001,132.208929
134.361826,-294.434431,128.094373
145.964693,-297.306413,120.912248
157.700713,-299.504637,113.243116
167.883045,-301.917283,107.112858
176.448297,-304.351034,102.308690
184.225944,-306.008290,97.342572
191.808093,-306.202329,91.135622
199.179093,-304.731893,83.693799
205.927483,-301.851443,75.764173
211.748732,-298.074324,68.060111
216.760424,-293.920765,60.761512
221.463431,-289.777707,53.581806
226.373904,-285.878945,46.248013
231.770070,-282.286048,38.698744
237.749236,-278.920286,30.909312
244.231269,-275.719677,22.942735
250.909844,-272.651344,15.014643
257.403542,-269.551617,7.251515
263.434910,-266.005347,-0.522550
268.899684,-261.583857,-8.609985
273.731648,-256.153370,-17.017772
277.782267,-250.004121,-25.284402
280.934158,-243.632404,-32.784632
283.186568,-237.497323,-39.109900
284.717948,-231.892841,-44.309235
285.827096,-226.884788,-48.781448
286.793314,-222.117961,-52.932617
288.688543,-204.541829,-55.334627
292.190661,-175.797530,-55.193950
292.999960,-154.283498,-57.626034
289.322789,-143.662238,-65.018094
283.289971,-140.699046,-75.530807
278.424948,-139.044256,-85.897100
278.243713,-133.418673,-92.962816
281.719706,-124.462516,-97.862837
285.400629,-115.266861,-103.562116
287.111845,-107.776472,-111.332799
287.136146,-101.916028,-119.997736
286.897651,-96.359271,-127.680048
287.534824,-90.709466,-133.473903
289.183894,-85.704886,-137.803397
290.545069,-80.739691,-142.131117
289.895875,-73.960827,-147.705593
286.975381,-65.177904,-154.181720
283.005420,-56.144991,-160.188640
279.120317,-48.350679,-164.834508
275.535522,-41.847319,-168.244147
271.851056,-35.769555,-171.092367
267.675339,-29.339068,-173.959738
262.899118,-22.314131,-177.045405
257.627670,-14.870456,-180.231665
252.077332,-7.722638,-186.545530
246.551237,-3.355820,-212.812698
239.727534,-0.566466,-238.868699
237.207077,7.228186,-255.233218
236.946262,17.900096,-262.812248
238.561798,30.363714,-265.007007
238.076423,39.883232,-268.572623
234.237716,45.186585,-275.302212
229.152214,48.858693,-282.856992
225.058331,53.957808,-289.178367
221.904403,61.385258,-293.552010
218.129058,69.867305,-296.678453
212.478630,77.632860,-299.317648
204.558448,83.621978,-300.401614
195.184040,88.130254,-298.971431
186.460873,92.618066,-296.826721
179.700300,97.969303,-296.220852
173.852237,103.621169,-296.747616
167.066359,108.728755,-296.517134
158.619647,113.156574,-294.511642
149.187700,117.393120,-291.244771
139.835363,121.882253,-287.886114
131.148067,126.714381,-285.268764
123.033136,131.818120,-283.587912
115.014751,137.250361,-282.587784
106.690840,143.133144,-281.933110
97.953670,149.442347,-281.345186
88.936773,155.850045,-280.575941
79.765167,161.907911,-279.284923
70.475938,167.387541,-277.255406
61.154983,172.385143,-274.609124
51.991890,178.821851,-271.419684
44.311067,204.052904,-266.490393
37.546048,230.421158,-260.628211
26.488739,248.593214,-259.519107
13.027616,259.044616,-261.396838
-1.871853,264.218778,-264.930871
-14.236130,269.949523,-265.466422
-23.023065,277.623241,-261.256952
-30.578514,284.874257,-254.182976
-39.360087,289.780212,-246.847953
-49.740251,291.949327,-240.115545
-60.404605,292.451096,-233.149887
-70.024675,292.461988,-224.915634
-77.996155,291.457843,-215.004189
-84.815582,288.806981,-203.956808
-92.071833,286.119754,-193.301839
-100.817839,285.312117,-184.098102
-110.374863,286.135167,-176.023199
-119.496712,287.287425,-168.331204
-127.664078,288.064139,-160.757851
-135.275737,288.710347,-153.478991
-142.993811,289.777459,-146.677818
-151.186220,291.516897,-140.286280
-159.767722,293.814943,-134.134335
-168.414041,296.377814,-128.130038
-176.814264,298.877076,-122.234530
-184.856229,301.047666,-116.349845
-192.571595,302.594832,-110.192167
-200.024822,303.146599,-103.327846
-207.282200,302.465831,-95.413685
