All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.039318,0.606011,-2.022960,1.455131
0.039418,0.684657,-2.045920,1.398711
0.039518,0.764119,-2.068427,1.341133
0.039618,0.843976,-2.090425,1.282769
0.039718,0.923749,-2.111679,1.223853
0.039818,1.003018,-2.131802,1.164398
0.039918,1.081379,-2.150283,1.104267
0.040018,1.158552,-2.166587,1.043171
0.040118,1.234206,-2.180130,0.980807
0.040218,1.308034,-2.190380,0.916888
0.040318,1.379723,-2.196878,0.851204
0.040418,1.449076,-2.199291,0.783559
0.040518,1.516048,-2.197454,0.713792
0.040618,1.580841,-2.191396,0.641723
0.040718,1.643730,-2.181255,0.567243
0.040818,1.705003,-2.167264,0.490366
0.040918,1.764750,-2.149642,0.411314
0.041018,1.822815,-2.128569,0.330525
0.041118,1.878826,-2.104208,0.248612
0.041218,1.932380,-2.076761,0.166231
0.041318,1.983139,-2.046496,0.083986
0.041418,2.031022,-2.013810,0.002321
0.041518,2.076147,-1.979153,-0.078499
0.041618,2.118793,-1.942972,-0.158372
0.041718,2.159278,-1.905629,-0.237305
0.041818,2.197893,-1.867346,-0.315388
0.041918,2.234801,-1.828164,-0.392733
0.042018,2.270097,-1.788009,-0.469478
0.042118,2.303753,-1.746675,-0.545762
0.042218,2.335688,-1.703906,-0.621732
0.042318,2.365784,-1.659414,-0.697549
0.042418,2.393953,-1.612919,-0.773419
0.042518,2.420151,-1.564162,-0.849592
0.042618,2.444463,-1.512955,-0.926377
0.042718,2.467024,-1.459157,-1.004084
0.042818,2.488001,-1.402704,-1.082961
0.042918,2.507468,-1.343579,-1.163101
0.043018,2.525337,-1.281804,-1.244378
0.043118,2.541317,-1.217433,-1.326419
0.043218,2.554994,-1.150590,-1.408658
0.043318,2.565867,-1.081442,-1.490399
0.043418,2.573496,-1.010248,-1.570916
0.043518,2.577521,-0.937308,-1.649528
0.043618,2.577681,-0.862934,-1.725638
0.043718,2.573783,-0.787404,-1.798756
0.043818,2.565690,-0.710927,-1.868519
0.043918,2.553293,-0.633622,-1.934689
0.044018,2.536593,-0.555566,-1.997193
0.044118,2.515715,-0.476806,-2.056129
0.044218,2.490966,-0.397409,-2.111776
0.044318,2.462834,-0.317474,-2.164569
0.044418,2.431954,-0.237128,-2.215072
0.044518,2.399028,-0.156494,-2.263902
0.044618,2.364781,-0.075695,-2.311683
0.044718,2.329848,0.005193,-2.358975
0.044818,2.294732,0.086129,-2.406212
0.044918,2.259737,0.167106,-2.453652
0.045018,2.224945,0.248148,-2.501352
0.045118,2.190208,0.329291,-2.549160
0.045218,2.155213,0.410553,-2.596756
0.045318,2.119522,0.491934,-2.643695
0.045418,2.082664,0.573390,-2.689475
0.045518,2.044181,0.654837,-2.733573
0.045618,2.003642,0.736172,-2.775478
0.045718,1.960630,0.817289,-2.814678
0.045818,1.914732,0.898100,-2.850674
0.045918,1.865515,0.978562,-2.882974
0.046018,1.812574,1.058651,-2.911131
0.046118,1.755585,1.138357,-2.934788
0.046218,1.694372,1.217660,-2.953733
0.046318,1.628967,1.296507,-2.967935
0.046418,1.559634,1.374810,-2.977576
0.046518,1.486832,1.452462,-2.983021
0.046618,1.411201,1.529334,-2.984797
0.046718,1.333478,1.605295,-2.983531
0.046818,1.254448,1.680211,-2.979889
0.046918,1.174888,1.753928,-2.974514
0.047018,1.095514,1.826278,-2.967967
0.047118,1.016930,1.897071,-2.960673
0.047218,0.939614,1.966095,-2.952905
0.047318,0.863871,2.033137,-2.944759
0.047418,0.789837,2.097998,-2.936164
0.047518,0.717473,2.160512,-2.926898
0.047618,0.646568,2.220565,-2.916613
0.047718,0.576740,2.278111,-2.904848
0.047818,0.507474,2.333170,-2.891071
0.047918,0.438133,2.385832,-2.874707
0.048018,0.368033,2.436233,-2.855188
0.048118,0.296514,2.484535,-2.832011
