All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.026900,-170.945837,308.777002,-137.643736
0.027000,-178.812889,307.944544,-128.934425
0.027100,-186.510642,306.798438,-120.080931
0.027200,-194.035015,305.341139,-111.089952
0.027300,-201.381773,303.575474,-101.968801
0.027400,-208.546253,301.504639,-92.725503
0.027500,-215.523325,299.132151,-83.368864
0.027600,-222.307400,296.461880,-73.908493
0.027700,-228.892111,293.497838,-64.354901
0.027800,-235.270737,290.244438,-54.719336
0.027900,-241.436088,286.706368,-45.013708
0.028000,-247.380415,282.888462,-35.250685
0.028100,-253.095922,278.795953,-25.443367
0.028200,-258.574574,274.434325,-15.605227
0.028300,-263.808195,269.809207,-5.750015
0.028400,-268.788832,264.926526,4.108438
0.028500,-273.508643,259.792337,13.956347
0.028600,-277.960044,254.412814,23.780092
0.028700,-282.136006,248.794275,33.566426
0.028800,-286.029978,242.943109,43.302574
0.028900,-289.636043,236.865741,52.976361
0.029000,-292.949070,230.568661,62.576301
0.029100,-295.964604,224.058330,72.091672
0.029200,-298.678918,217.341144,81.512505
0.029300,-301.089006,210.423422,90.829628
0.029400,-303.192432,203.311318,100.034623
0.029500,-304.987330,196.010770,109.119782
0.029600,-306.472308,188.527559,118.078077
0.029700,-307.646375,180.867218,126.903105
0.029800,-308.508950,173.035103,135.589020
0.029900,-309.059790,165.036461,144.130429
0.030000,-309.298968,156.876439,152.522301
0.030100,-309.226866,148.560191,160.759923
0.030200,-308.844135,140.092974,168.838730
0.030300,-308.151658,131.480178,176.754239
0.030400,-307.150570,122.727467,184.501925
0.030500,-305.842237,113.840858,192.077122
0.030600,-304.228276,104.826809,199.474953
0.030700,-302.310614,95.692318,206.690283
0.030800,-300.091513,86.445017,213.717669
0.030900,-297.573624,77.093188,220.551351
0.031000,-294.760004,67.645867,227.185239
0.031100,-291.654128,58.112834,233.612928
0.031200,-288.259908,48.504559,239.827688
0.031300,-284.581649,38.832193,245.822538
0.031400,-280.624036,29.107529,251.590247
0.031500,-276.392097,19.342845,257.123443
0.031600,-271.891181,9.550823,262.414655
0.031700,-267.126918,-0.255577,267.456428
0.031800,-262.105185,-10.063240,272.241419
0.031900,-256.832088,-19.859032,276.762493
0.032000,-251.313895,-29.629920,281.012814
0.032100,-245.556994,-39.363129,284.985939
0.032200,-239.567840,-49.046254,288.675859
0.032300,-233.352884,-58.667382,292.077084
0.032400,-226.918511,-68.215180,295.184660
0.032500,-220.271015,-77.678960,297.994223
0.032600,-213.416576,-87.048735,300.501989
0.032700,-206.361249,-96.315225,302.704777
0.032800,-199.110964,-105.469833,304.599994
0.032900,-191.671555,-114.504626,306.185601
0.033000,-184.048750,-123.412264,307.460087
0.033100,-176.248233,-132.185949,308.422425
0.033200,-168.275601,-140.819334,309.071968
0.033300,-160.136467,-149.306416,309.408480
0.033400,-151.836490,-157.641508,309.432034
0.033500,-143.381382,-165.819150,309.142992
0.033600,-134.777067,-173.833960,308.542020
0.033700,-126.029729,-181.680625,307.630065
0.033800,-117.145869,-189.353773,306.408367
0.033900,-108.132466,-196.847909,304.878514
0.034000,-98.997016,-204.157391,303.042431
0.034100,-89.747580,-211.276381,300.902426
0.034200,-80.392861,-218.198815,298.461226
0.034300,-70.942206,-224.918433,295.721975
0.034400,-61.405612,-231.428763,292.688260
0.034500,-51.793736,-237.723144,289.364127
0.034600,-42.117824,-243.794781,285.754058
0.034700,-32.389704,-249.636755,281.862989
0.034800,-22.621726,-255.242079,277.696256
0.034900,-12.826606,-260.603773,273.259565
0.035000,-3.017327,-265.714890,268.558938
0.035100,6.792964,-270.568620,263.600633
0.035200,16.591165,-275.158339,258.391072
0.035300,26.364335,-279.477682,252.936773
0.035400,36.099822,-283.520616,247.244251
0.035500,45.785433,-287.281493,241.319969
0.035600,55.409513,-290.755090,235.170270
0.035700,64.961022,-293.936660,228.801334
0.035800,74.429621,-296.821955,222.219152
0.035900,83.805684,-299.407239,215.429516
0.036000,93.080320,-301.689309,208.438014
0.036100,102.245378,-303.665502,201.250053
0.036200,111.293390,-305.333677,193.870892
0.036300,120.217524,-306.692226,186.305686
0.036400,129.011530,-307.740038,178.559547
0.036500,137.669591,-308.476477,170.637628
0.036600,146.186209,-308.901349,162.545189
0.036700,154.556146,-309.014867,154.287687
0.036800,162.774263,-308.817611,145.870856
0.036900,170.835425,-308.310510,137.300780
0.037000,178.734442,-307.494803,128.583937
0.037100,186.465957,-306.372025,119.727274
0.037200,194.024412,-304.944002,110.738228
0.037300,201.404027,-303.212845,101.624762
0.037400,208.598764,-301.180945,92.395380
0.037500,215.602331,-298.850993,83.059124
0.037600,222.408206,-296.225973,73.625570
0.037700,229.009628,-293.309177,64.104825
0.037800,235.399651,-290.104213,54.507494
0.037900,241.571184,-286.615009,44.844628
0.038000,247.517033,-282.845818,35.127706
0.038100,253.229983,-278.801217,25.368598
0.038200,258.702839,-274.486095,15.579427
0.038300,263.928482,-269.905653,5.772525
0.038400,268.899953,-265.065350,-4.039635
0.038500,273.610476,-259.970891,-13.844548
0.038600,278.053498,-254.628178,-23.629747
0.038700,282.222768,-249.043269,-33.382894
0.038800,286.112326,-243.222311,-43.091882
0.038900,289.716568,-237.171505,-52.744906
0.039000,293.030293,-230.897058,-62.330560
0.039100,296.048712,-224.405130,-71.837908
0.039200,298.767502,-217.701806,-81.256556
0.039300,301.182834,-210.793079,-90.576707
0.039400,303.291387,-203.684814,-99.789211
0.039500,305.090376,-196.382754,-108.885569
0.039600,306.577552,-188.892528,-117.857944
0.039700,307.751205,-181.219656,-126.699155
0.039800,308.610168,-173.369601,-135.402639
0.039900,309.153796,-165.347813,-143.962331
0.040000,309.381981,-157.159772,-152.372660
0.040100,309.295118,-148.811089,-160.628471
0.040200,308.894104,-140.307568,-168.724885
0.040300,308.180310,-131.655271,-176.657229
0.040400,307.155547,-122.860629,-184.420929
0.040500,305.822041,-113.930500,-192.011360
0.040600,304.182392,-104.872236,-199.423787
0.040700,302.239536,-95.693761,-206.653256
0.040800,299.996722,-86.403580,-213.694512
0.040900,297.457484,-77.010818,-220.541959
0.041000,294.625612,-67.525237,-227.189624
0.041100,291.505138,-57.957223,-233.631138
0.041200,288.100319,-48.317743,-239.859773
0.041300,284.415627,-38.618294,-245.868469
0.041400,280.455743,-28.870891,-251.649888
0.041500,276.225527,-19.087932,-257.196512
0.041600,271.730030,-9.282086,-262.500701
0.041700,266.974464,0.533783,-267.554802
0.041800,261.964194,10.346747,-272.351264
0.041900,256.704738,20.143929,-276.882721
0.042000,251.201740,29.912603,-281.142107
0.042100,245.460961,39.640316,-285.122746
0.042200,239.488265,49.314991,-288.818428
0.042300,233.289593,58.925005,-292.223478
0.042400,226.870930,68.459273,-295.332816
0.042500,220.238287,77.907308,-298.141975
0.042600,213.397666,87.259261,-300.647124
0.042700,206.355038,96.505956,-302.845068
0.042800,199.116325,105.638893,-304.733234
0.042900,191.687390,114.650223,-306.309642
0.043000,184.074032,123.532734,-307.572880
0.043100,176.282009,132.279805,-308.522061
0.043200,168.317055,140.885280,-309.156770
0.043300,160.184904,149.343439,-309.477048
0.043400,151.891347,157.648934,-309.483325
0.043500,143.442280,165.796660,-309.176396
0.043600,134.843752,173.781681,-308.557395
0.043700,126.102049,181.599160,-307.627761
0.043800,117.223765,189.244227,-306.389233
0.043900,108.215876,196.711934,-304.843843
0.044000,99.085824,203.997178,-302.993912
0.044100,89.841565,211.094623,-300.842066
0.044200,80.491628,217.998679,-298.391249
0.044300,71.045153,224.703469,-295.644720
0.044400,61.511915,231.202804,-292.606077
0.044500,51.902314,237.490210,-289.279250
0.044600,42.227330,243.558952,-285.668503
0.044700,32.498548,249.402055,-281.778442
0.044800,22.728047,255.012390,-277.613983
0.044900,12.928288,260.382717,-273.180351
0.045000,3.112061,265.505766,-268.483055
0.045100,-6.707647,270.374333,-263.527847
0.045200,-16.517784,274.981352,-258.320707
0.045300,-26.305330,279.319985,-252.867792
0.045400,-36.057452,283.383715,-247.175392
0.045500,-45.761626,287.166408,-241.249895
0.045600,-55.405737,290.662390,-235.097724
0.045700,-64.978197,293.866505,-228.725299
0.045800,-74.468024,296.774148,-222.138998
0.045900,-83.864899,299.381295,-215.345112
0.046000,-93.159225,301.684521,-208.349821
0.046100,-102.342139,303.680988,-201.159171
0.046200,-111.405509,305.368442,-193.779059
0.046300,-120.341912,306.745178,-186.215240
0.046400,-129.144603,307.810017,-178.473329
0.046500,-137.807442,308.562264,-170.558836
0.046600,-146.324759,309.001663,-162.477205
0.046700,-154.691329,309.128377,-154.233850
0.046800,-162.902253,308.942924,-145.834251
0.046900,-170.952822,308.446163,-137.284012
0.047000,-178.838436,307.639266,-128.588934
0.047100,-186.554484,306.523690,-119.755136
0.047200,-194.096222,305.101176,-110.789130
0.047300,-201.458713,303.373749,-101.697907
0.047400,-208.636744,301.343716,-92.489026
0.047500,-215.624761,299.013694,-83.170663
0.047600,-222.416863,296.386613,-73.751661
0.047700,-229.006766,293.465735,-64.241573
0.047800,-235.387815,290.254674,-54.650655
0.047900,-241.553023,286.757397,-44.989833
0.048000,-247.495105,282.978245,-35.270712
0.048100,-253.206560,278.921910,-25.505489
0.048200,-258.679750,274.593438,-15.706812
0.048300,-263.906984,269.998210,-5.887712
0.048400,-268.880635,265.141895,3.938544
0.048500,-273.593240,260.030430,13.758601
0.048600,-278.037601,254.669973,23.559148
0.048700,-282.206890,249.066841,33.327079
0.048800,-286.094731,243.227473,43.049641
0.048900,-289.695278,237.158359,52.714549
0.049000,-293.003273,230.865991,62.310105
0.049100,-296.014088,224.356812,71.825288
0.049200,-298.723748,217.637176,81.249807
0.049300,-301.128933,210.713315,90.574155
0.049400,-303.226970,203.591317,99.789612
0.049500,-305.015802,196.277119,108.888220
0.049600,-306.493950,188.776513,117.862738
0.049700,-307.660465,181.095160,126.706578
0.049800,-308.514865,173.238632,135.413730
0.049900,-309.057076,165.212456,143.978590
0.050000,-309.287390,157.022160,152.395888
0.050100,-309.206400,148.673360,160.660593
