All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.037900,239.352890,-289.012654,49.404580
0.038000,245.421376,-285.367248,39.684687
0.038100,251.256330,-281.441467,29.917858
0.038200,256.850940,-277.240044,20.115715
0.038300,262.198474,-272.768108,10.290203
0.038400,267.292349,-268.031130,0.453497
0.038500,272.126148,-263.034890,-9.382112
0.038600,276.693680,-257.785411,-19.204308
0.038700,280.989057,-252.288907,-29.000876
0.038800,285.006699,-246.551705,-38.759832
0.038900,288.741393,-240.580195,-48.469483
0.039000,292.188326,-234.380789,-58.118533
0.039100,295.343067,-227.959856,-67.696125
0.039200,298.201599,-221.323692,-77.191884
0.039300,300.760323,-214.478514,-86.595965
0.039400,303.016067,-207.430414,-95.899069
0.039500,304.966114,-200.185377,-105.092461
0.039600,306.608219,-192.749295,-114.167994
0.039700,307.940611,-185.127978,-123.118079
0.039800,308.962029,-177.327197,-131.935688
0.039900,309.671690,-169.352741,-140.614276
0.040000,310.069271,-161.210450,-149.147667
0.040100,310.154900,-152.906276,-157.530040
0.040200,309.929081,-144.446362,-165.755814
0.040300,309.392679,-135.837056,-173.819517
0.040400,308.546887,-127.084987,-181.715744
0.040500,307.393189,-118.197133,-189.439068
0.040600,305.933366,-109.180843,-196.983961
0.040700,304.169492,-100.043909,-204.344785
0.040800,302.103931,-90.794593,-211.515729
0.040900,299.739356,-81.441648,-218.490771
0.041000,297.078731,-71.994370,-225.263680
0.041100,294.125302,-62.462592,-231.827973
0.041200,290.882596,-52.856651,-238.176925
0.041300,287.354398,-43.187363,-244.303592
0.041400,283.544761,-33.466031,-250.200839
0.041500,279.457980,-23.704311,-255.861428
0.041600,275.098617,-13.914125,-261.278080
0.041700,270.471490,-4.107602,-266.443582
0.041800,265.581678,5.703047,-271.350890
0.041900,260.434524,15.505616,-275.993207
0.042000,255.035617,25.287981,-280.364077
0.042100,249.390768,35.038218,-284.457449
0.042200,243.505988,44.744675,-288.267723
0.042300,237.387448,54.396039,-291.789798
0.042400,231.041447,63.981411,-295.019102
0.042500,224.474388,73.490348,-297.951608
0.042600,217.692742,82.912906,-300.583854
0.042700,210.703036,92.239670,-302.912942
0.042800,203.511825,101.461759,-304.936529
0.042900,196.125671,110.570823,-306.652798
0.043000,188.551122,119.559025,-308.060420
0.043100,180.794695,128.419012,-309.158496
0.043200,172.862856,137.143859,-309.946501
0.043300,164.762030,145.726968,-310.424228
0.043400,156.498594,154.162084,-310.591752
0.043500,148.078933,162.443201,-310.449373
0.043600,139.509470,170.564476,-309.997616
0.043700,130.796739,178.520164,-309.237218
0.043800,121.947467,186.304561,-308.169125
0.043900,112.968653,193.911907,-306.794515
0.044000,103.867638,201.336354,-305.114803
0.044100,94.652172,208.571904,-303.131665
0.044200,85.330454,215.612368,-300.847061
0.044300,75.911191,222.451368,-298.263260
0.044400,66.403621,229.082332,-295.382865
0.044500,56.817514,235.498508,-292.208850
