All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.166418,-136.919624,312.594604,-175.962166
0.166518,-143.026914,313.219383,-167.934514
0.166618,-148.848665,313.506718,-159.799146
0.166718,-154.373595,313.468569,-151.556735
0.166818,-159.610464,313.103843,-143.212531
0.166918,-164.753785,312.442383,-134.736652
0.167018,-170.102912,311.474152,-126.140950
0.167118,-175.486260,310.152499,-117.487529
0.167218,-180.777135,308.518576,-108.747834
0.167318,-186.006734,306.577978,-99.924720
0.167418,-191.167999,304.329059,-91.024599
0.167518,-196.356681,301.787037,-82.038793
0.167618,-201.637146,298.934164,-72.994162
0.167718,-206.913943,295.763916,-63.907460
0.167818,-212.167869,292.299287,-54.766588
0.167918,-217.415863,288.541911,-45.580340
0.168018,-222.645327,284.497965,-36.352005
0.168118,-227.893142,280.178199,-27.082109
0.168218,-233.158053,275.578575,-17.786450
0.168318,-238.392538,270.707122,-8.468524
0.168418,-243.594601,265.578074,0.872965
0.168518,-248.759144,260.196063,10.230357
0.168618,-253.868533,254.570052,19.600721
0.168718,-258.922835,248.706891,28.977716
0.168818,-263.896629,242.607621,38.350311
0.168918,-268.755225,236.279805,47.713580
0.169018,-273.484465,229.730696,57.061536
0.169118,-278.062228,222.964732,66.385921
0.169218,-282.465057,215.989723,75.680379
0.169318,-286.676921,208.811562,84.936657
0.169418,-290.669469,201.435020,94.147188
0.169518,-294.417086,193.869616,103.303772
0.169618,-297.905044,186.124025,112.398877
0.169718,-301.114719,178.208212,121.426644
0.169818,-304.029008,170.133420,130.378957
0.169918,-306.632681,161.907662,139.248500
0.170018,-308.903130,153.539633,148.024003
0.170118,-310.823674,145.038961,156.694640
0.170218,-312.381781,136.415028,165.251418
0.170318,-313.563786,127.678314,173.685406
0.170418,-314.357743,118.838193,181.986400
0.170518,-314.751254,109.901983,190.143654
0.170618,-314.729875,100.876805,198.144543
0.170718,-314.284367,91.769812,205.977787
0.170818,-313.408180,82.588451,213.633430
0.170918,-312.096348,73.340932,221.101672
0.171018,-310.345897,64.034499,228.372420
0.171118,-308.153588,54.675353,235.435000
0.171218,-305.516266,45.269291,242.277948
0.171318,-302.434394,35.822213,248.890727
0.171418,-298.910397,26.340379,255.263467
0.171518,-294.949004,16.830557,261.386771
0.171618,-290.556242,7.298890,267.251138
0.171718,-285.738272,-2.248797,272.846661
0.171818,-280.502199,-11.806733,278.163295
0.171918,-274.857424,-21.368729,283.191494
0.172018,-268.814958,-30.928076,287.922321
0.172118,-262.388001,-40.477284,292.347425
0.172218,-255.590852,-50.008668,296.458563
0.172318,-248.438967,-59.513908,300.247851
0.172418,-240.948704,-68.984231,303.707460
0.172518,-233.137898,-78.410297,306.830280
0.172618,-225.025162,-87.782400,309.609859
0.172718,-216.630055,-97.090520,312.040451
0.172818,-207.972446,-106.324716,314.117047
0.172918,-199.072314,-115.474972,315.835270
0.173018,-189.949498,-124.531500,317.191376
0.173118,-180.624090,-133.484557,318.182685
0.173218,-171.115888,-142.324686,318.807430
0.173318,-161.444894,-151.042564,319.065086
0.173418,-151.630649,-159.629253,318.956132
0.173518,-141.692343,-168.076029,318.482071
0.173618,-131.648543,-176.374502,317.645289
0.173718,-121.517426,-184.516417,316.449172
0.173818,-111.316525,-192.493681,314.897920
0.173918,-101.063021,-200.298147,312.996585
0.174018,-90.773282,-207.921791,310.750867
0.174118,-80.462959,-215.356518,308.166975
0.174218,-70.146647,-222.594393,305.251514
0.174318,-59.838014,-229.627614,302.011566
0.174418,-49.549722,-236.448472,298.454518
0.174518,-39.294056,-243.048980,294.588257
0.174618,-29.082357,-249.421176,290.420854
0.174718,-18.925228,-255.557033,285.960614
0.174818,-8.832294,-261.448612,281.215920
0.174918,1.187692,-267.088057,276.195231
0.175018,11.126736,-272.467593,270.907112
0.175118,20.977260,-277.579340,265.360276
0.175218,30.732358,-282.415560,259.563483
0.175318,40.385581,-286.968630,253.525627
0.175418,49.931286,-291.231296,247.255537
0.175518,59.364421,-295.196711,240.762121
0.175618,68.680629,-298.858577,234.054292
0.175718,77.875761,-302.210950,227.141153
0.175818,86.946112,-305.248468,220.031892
0.175918,95.888339,-307.966372,212.735759
0.176018,104.699477,-310.360553,205.262033
0.176118,113.376774,-312.427485,197.619986
0.176218,121.917815,-314.164319,189.818770
0.176318,130.320201,-315.568728,181.867515
0.176418,138.581762,-316.639046,173.775169
0.176518,146.700396,-317.374218,165.550529
0.176618,154.674162,-317.773795,157.202092
0.176718,162.501094,-317.837819,148.738061
0.176818,170.179352,-317.566905,140.166234
0.176918,177.706970,-316.962129,131.494115
0.177018,185.082019,-316.025166,122.728869
0.177118,192.302444,-314.758222,113.877389
0.177218,199.366091,-313.164055,104.946290
0.177318,206.270560,-311.245873,95.941956
0.177418,213.013266,-309.007384,86.870543
0.177518,219.591257,-306.452708,77.738097
0.177618,226.001365,-303.586445,68.550497
0.177718,232.239995,-300.413555,59.313574
0.177818,238.303250,-296.939363,50.033050
0.177918,244.186781,-293.169451,40.714618
0.178018,249.885903,-289.109705,31.363940
0.178118,255.395500,-284.766256,21.986736
0.178218,260.710149,-280.145513,12.588779
0.178318,265.824040,-275.253964,3.175825
0.178418,270.731050,-270.098255,-6.246303
0.178518,275.424617,-264.685191,-15.671507
0.178618,279.897978,-259.021716,-25.093599
0.178718,284.144095,-253.114847,-34.506202
0.178818,288.155766,-246.971727,-43.902735
0.178918,291.925587,-240.599462,-53.276465
0.179018,295.446079,-234.005204,-62.620484
0.179118,298.709687,-227.196131,-71.927637
0.179218,301.709003,-220.179495,-81.190638
0.179318,304.436743,-212.962571,-90.402010
0.179418,306.885907,-205.552749,-99.554091
0.179518,309.049760,-197.957399,-108.639120
0.179618,310.921962,-190.183960,-117.649202
0.179718,312.496565,-182.240105,-126.576099
0.179818,313.768177,-174.133686,-135.411406
0.179918,314.731870,-165.872534,-144.146608
0.180018,315.383097,-157.462504,-152.773152
0.180118,315.718230,-148.911133,-161.281873
0.180218,315.733789,-140.225835,-169.663895
0.180318,315.427404,-131.416556,-177.909519
0.180418,314.796402,-122.490417,-186.009841
0.180518,313.839636,-113.457182,-193.954899
0.180618,312.555712,-104.324950,-201.735513
0.180718,310.944356,-95.101438,-209.341812
0.180818,309.004392,-85.780943,-216.765369
0.180918,306.737797,-76.369245,-223.995210
0.181018,304.115253,-66.577937,-231.050908
0.181118,301.197262,-56.563051,-237.865807
0.181218,297.946090,-46.527256,-244.473638
0.181318,294.362524,-36.467349,-250.863881
0.181418,290.453871,-26.399828,-257.021651
0.181518,286.210422,-16.260084,-262.954159
0.181618,281.650033,-5.942032,-268.639541
0.181718,276.807388,4.369378,-274.039931
0.181818,271.658475,14.561938,-279.176950
0.181918,266.214242,24.639022,-284.036210
0.182018,260.487407,34.556915,-288.604327
0.182118,254.480764,44.330339,-292.879395
0.182218,248.218167,53.953787,-296.837828
0.182318,241.712273,63.329522,-300.468461
0.182418,234.959504,72.427148,-303.777374
0.182518,227.954988,81.445526,-306.771296
0.182618,220.720957,90.492819,-309.432171
0.182718,213.282212,99.399745,-311.739940
0.182818,205.620315,108.109684,-313.716316
0.182918,197.751175,116.595039,-315.349626
0.183018,189.666275,124.903467,-316.654950
0.183118,181.376830,133.190332,-317.634725
0.183218,172.899658,141.456363,-318.262590
0.183318,163.759930,149.625884,-318.482784
0.183418,153.817305,157.632617,-318.362222
0.183518,143.589208,165.460857,-317.914279
0.183618,133.182915,173.188665,-317.094705
0.183718,122.593565,180.841679,-315.915527
0.183818,111.727309,188.415957,-314.332255
0.183918,100.286706,195.869454,-312.348771
0.184018,88.415635,203.147693,-310.039836
0.184118,76.467465,210.263946,-307.397572
0.184218,64.465897,217.254975,-304.399636
0.184318,52.449222,224.110902,-301.066765
0.184418,40.419282,230.818445,-297.391084
0.184518,28.323891,237.347149,-293.400320
0.184618,16.307631,243.673951,-289.130957
0.184718,4.498182,249.809048,-284.573656
0.184818,-7.100748,255.755620,-279.731897
0.184918,-18.438900,261.499994,-274.620222
0.185018,-29.496424,267.027737,-269.241556
0.185118,-40.260569,272.317287,-263.617431
0.185218,-50.645050,277.354435,-257.763241
0.185318,-60.609238,282.137400,-251.678317
0.185418,-70.149477,286.658108,-245.373607
0.185518,-79.234088,290.903616,-238.860555
0.185618,-87.851876,294.859730,-232.150345
0.185718,-95.986878,298.509622,-225.262677
0.185818,-103.603418,301.842357,-218.210751
0.185918,-110.698703,304.851673,-211.004025
0.186018,-117.277904,307.528075,-203.656077
0.186118,-123.337344,309.862081,-196.178323
0.186218,-128.887330,311.843726,-188.583038
0.186318,-133.933843,313.462923,-180.884653
0.186418,-138.481993,314.714180,-173.093802
0.186518,-142.556360,315.594251,-165.218998
0.186618,-146.596385,316.137926,-157.221663
0.186718,-150.826683,316.305676,-149.138240
0.186818,-154.918677,316.074167,-141.006980
0.186918,-158.788204,315.497080,-132.790017
0.187018,-162.480275,314.563044,-124.502751
0.187118,-166.141925,313.296946,-116.118001
0.187218,-170.100474,311.707639,-107.627197
0.187318,-174.347557,309.748937,-99.084463
0.187418,-178.653986,307.431671,-90.496177
0.187518,-183.021354,304.790568,-81.835937
0.187618,-187.471134,301.816444,-73.115137
0.187718,-192.057718,298.523992,-64.326025
0.187818,-196.878822,294.909489,-55.479763
0.187918,-201.873995,290.958742,-46.601641
0.188018,-206.967794,286.692645,-37.683434
0.188118,-212.177208,282.126688,-28.718358
0.188218,-217.491921,277.263706,-19.713430
0.188318,-222.920536,272.118382,-10.666961
0.188418,-228.475555,266.694293,-1.586914
0.188518,-234.104723,260.997361,7.517735
0.188618,-239.775705,255.047162,16.649423
0.188718,-245.483317,248.855685,25.806195
0.188818,-251.199363,242.432362,34.985879
0.188918,-256.904849,235.789725,44.184695
0.189018,-262.573836,228.933141,53.392501
0.189118,-268.157789,221.871827,62.601495
0.189218,-273.625784,214.618948,71.807048
0.189318,-278.952324,207.183529,81.003229
0.189418,-284.101510,199.575711,90.184161
0.189518,-289.044732,191.805899,99.341490
0.189618,-293.748013,183.880795,108.466144
0.189718,-298.172552,175.810645,117.549762
0.189818,-302.292079,167.606795,126.583639
0.189918,-306.082064,159.279097,135.561859
0.190018,-309.514775,150.838904,144.475808
0.190118,-312.566754,142.294675,153.315646
0.190218,-315.209856,133.653228,162.068808
0.190318,-317.418123,124.922497,170.723234
0.190418,-319.173559,116.110453,179.268358
0.190518,-320.459349,107.225098,187.694312
0.190618,-321.259300,98.274298,195.989272
0.190718,-321.559351,89.263719,204.139790
0.190818,-321.344157,80.198185,212.130863
0.190918,-320.602706,71.083007,219.948399
0.191018,-319.329589,61.923946,227.579352
0.191118,-317.521825,52.727431,235.010938
0.191218,-315.178874,43.499652,242.229694
0.191318,-312.301631,34.245688,249.221121
0.191418,-308.891316,24.970065,255.970155
0.191518,-304.952970,15.677656,262.462478
0.191618,-300.495408,6.373667,268.684760
0.191718,-295.530108,-2.936180,274.624515
0.191818,-290.070531,-12.246515,280.269347
0.191918,-284.130848,-21.552612,285.606590
0.192018,-277.725942,-30.850032,290.623810
0.192118,-270.873232,-40.134054,295.309485
0.192218,-263.592388,-49.399626,299.653293
0.192318,-255.905146,-58.641099,303.646121
0.192418,-247.834523,-67.852675,307.279454
0.192518,-239.404220,-77.028388,310.545403
0.192618,-230.638489,-86.162020,313.436795
0.192718,-221.562729,-95.246952,315.947521
0.192818,-212.203153,-104.276212,318.072773
0.192918,-202.586635,-113.242348,319.808933
0.193018,-192.740150,-122.137755,321.153372
0.193118,-182.690352,-130.954607,322.104380
0.193218,-172.463231,-139.685024,322.661088
0.193318,-162.084507,-148.320899,322.823743
0.193418,-151.579360,-156.853937,322.593755
0.193518,-140.972580,-165.275519,321.973729
0.193618,-130.288219,-173.576809,320.967306
0.193718,-119.549313,-181.748768,319.579052
0.193818,-108.777692,-189.782241,317.814351
0.193918,-97.994168,-197.667845,315.679485
0.194018,-87.218380,-205.396031,313.181601
0.194118,-76.469070,-212.956855,310.328677
0.194218,-65.763765,-220.340177,307.129386
0.194318,-55.118502,-227.535832,303.592964
0.194418,-44.547702,-234.533745,299.729090
0.194518,-34.064467,-241.323714,295.547894
0.194618,-23.680425,-247.895605,291.059869
0.194718,-13.406079,-254.239220,286.275948
0.194818,-3.250711,-260.344358,281.207356
0.194918,6.777724,-266.200975,275.865497
0.195018,16.672651,-271.799280,270.261839
0.195118,26.428675,-277.129618,264.407838
0.195218,36.041504,-282.182610,258.314970
0.195318,45.507582,-286.949023,251.994786
0.195418,54.824147,-291.419914,245.458808
0.195518,63.989170,-295.586723,238.718516
0.195618,73.001556,-299.441468,231.785158
0.195718,81.860929,-302.976723,224.669762
0.195818,90.567486,-306.185693,217.383191
0.195918,99.121824,-309.062182,209.936107
0.196018,107.525040,-311.600783,202.338896
0.196118,115.778520,-313.796815,194.601674
0.196218,123.884019,-315.646404,186.734141
0.196318,131.843582,-317.146514,178.745545
0.196418,139.659439,-318.294948,170.644693
0.196518,147.333830,-319.090290,162.439960
0.196618,154.869005,-319.531972,154.139237
0.196718,162.266981,-319.620107,145.749950
0.196818,169.529641,-319.355561,137.278959
0.196918,176.658607,-318.739893,128.732581
0.197018,183.655205,-317.775374,120.116623
0.197118,190.520308,-316.464900,111.436428
0.197218,197.254293,-314.811988,102.696912
0.197318,203.856892,-312.820650,93.902600
0.197418,210.327251,-310.495431,85.057636
0.197518,216.663852,-307.841348,76.165849
0.197618,222.864549,-304.863912,67.230796
0.197718,228.926459,-301.569039,58.255851
0.197818,234.845982,-297.963028,49.244243
0.197918,240.618701,-294.052443,40.199127
0.198018,246.239507,-289.844163,31.123612
0.198118,251.702582,-285.345357,22.020857
0.198218,257.001536,-280.563521,12.894113
0.198318,262.129437,-275.506336,3.746656
0.198418,267.078802,-270.181709,-5.418046
0.198518,271.841546,-264.597783,-14.596126
0.198618,276.409201,-258.762913,-23.783448
0.198718,280.772951,-252.685629,-32.975525
0.198818,284.923763,-246.374697,-42.167463
0.198918,288.852431,-239.838980,-51.354022
0.199018,292.549618,-233.087456,-60.529530
0.199118,296.005873,-226.129169,-69.687819
0.199218,299.211804,-218.973168,-78.822334
0.199318,302.158117,-211.628491,-87.926087
0.199418,304.835756,-204.104174,-96.991700
0.199518,307.235956,-196.409082,-106.011520
0.199618,309.350299,-188.551963,-114.977571
0.199718,311.170745,-180.541537,-123.881414
0.199818,312.689753,-172.386321,-132.714307
0.199918,313.899930,-164.090793,-141.467635
0.200018,314.795249,-155.663173,-150.131739
0.200118,315.369648,-147.112778,-158.697357
0.200218,315.617573,-138.445206,-167.155074
0.200318,315.534813,-129.670275,-175.494481
0.200418,315.116900,-120.795649,-183.705959
0.200518,314.360530,-111.824942,-191.779176
0.200618,313.261927,-102.747866,-199.704716
0.200718,311.798174,-93.346494,-207.491803
0.200818,309.987567,-83.484533,-215.110232
0.200918,307.851946,-73.498175,-222.530548
0.201018,305.345483,-63.476431,-229.787306
0.201118,302.482305,-53.396770,-236.851812
0.201218,299.252423,-43.222991,-243.725971
0.201318,295.657777,-32.803555,-250.401535
0.201418,291.736708,-22.193990,-256.832269
0.201518,287.490385,-11.634828,-263.010720
0.201618,282.899311,-1.153102,-268.949477
0.201718,277.984210,9.237982,-274.621949
0.201818,272.749075,19.518454,-280.021644
0.201918,267.209373,29.716083,-285.130535
0.202018,261.389699,39.753040,-289.921585
0.202118,255.289046,49.537623,-294.395150
0.202218,248.911156,59.067501,-298.547551
0.202318,242.272583,68.317422,-302.363580
0.202418,235.381810,77.268144,-305.837854
0.202518,228.253651,85.917151,-308.957352
0.202618,220.900104,94.216930,-311.710092
0.202718,213.310594,102.310786,-314.112088
0.202818,205.485702,110.516414,-316.166620
0.202918,197.499466,118.565359,-317.816256
0.203018,189.285012,126.352546,-319.116308
0.203118,180.158169,133.974166,-319.963680
0.203218,170.260085,141.327862,-320.480269
0.203318,160.073822,148.671387,-320.644367
0.203418,149.673841,156.125104,-320.403684
0.203518,139.096105,163.474321,-319.752613
0.203618,128.120104,170.743016,-318.681219
0.203718,116.427367,177.929959,-317.189193
0.203818,104.335105,184.956367,-315.368426
0.203918,92.140053,191.959925,-313.181016
0.204018,79.859697,198.937594,-310.602950
0.204118,67.558462,205.800985,-307.659440
0.204218,55.176880,212.581179,-304.351751
0.204318,42.693519,219.242669,-300.711761
0.204418,30.306534,225.760106,-296.775192
0.204518,18.108768,232.188492,-292.523613
0.204618,6.115772,238.498504,-287.963436
0.204718,-5.614625,244.659642,-283.115085
0.204818,-17.087566,250.683899,-277.986701
0.204918,-28.265884,256.539651,-272.604361
0.205018,-39.051107,262.215942,-266.982847
0.205118,-49.417296,267.722103,-261.119881
0.205218,-59.348461,273.027774,-255.028717
0.205318,-68.811589,278.116302,-248.724186
0.205418,-77.801229,282.978410,-242.220350
0.205518,-86.286497,287.584233,-235.538414
0.205618,-94.229850,291.920708,-228.690933
0.205718,-101.631897,295.976539,-221.686517
0.205818,-108.490482,299.727124,-214.539822
0.205918,-114.804066,303.161520,-207.264908
0.206018,-120.585253,306.267780,-199.876264
0.206118,-125.835005,309.028027,-192.390496
0.206218,-130.561091,311.433667,-184.818197
0.206318,-134.789940,313.474060,-177.167155
0.206418,-138.545744,315.137055,-169.446460
0.206518,-141.856018,316.417886,-161.664794
0.206618,-144.751559,317.308903,-153.832335
0.206718,-147.256033,317.801583,-145.960552
0.206818,-150.112094,317.957913,-137.974698
0.206918,-153.146942,317.654541,-129.996953
0.207018,-156.066201,316.964505,-121.970506
0.207118,-158.910059,315.894851,-113.894058
0.207218,-161.694289,314.442212,-105.770387
0.207318,-164.663316,312.643642,-97.558694
0.207418,-168.185368,310.482072,-89.273260
0.207518,-172.003214,307.898610,-80.983236
0.207618,-175.974949,304.957856,-72.636555
0.207718,-180.160021,301.663814,-64.232092
0.207818,-184.533169,298.017275,-55.774132
0.207918,-189.205483,294.040335,-47.245947
0.208018,-194.238733,289.711255,-38.676698
0.208118,-199.489894,285.028404,-30.071851
0.208218,-204.934766,280.030060,-21.409433
0.208318,-210.588023,274.720101,-12.697751
0.208418,-216.410476,269.110764,-3.935773
0.208518,-222.430129,263.218632,4.880165
0.208618,-228.620453,257.040553,13.735496
0.208718,-234.899839,250.593339,22.634170
0.208818,-241.254824,243.901554,31.580579
0.208918,-247.662647,236.975417,40.567892
0.209018,-254.080226,229.832023,49.596066
0.209118,-260.489381,222.484727,58.658196
0.209218,-266.838211,214.939142,67.747913
0.209318,-273.067061,207.212221,76.865559
0.209418,-279.146951,199.319370,86.000312
0.209518,-285.037466,191.270791,95.142474
0.209618,-290.695328,183.081449,104.285454
0.209718,-296.087883,174.761889,113.418810
0.209818,-301.166020,166.320498,122.536361
0.209918,-305.886621,157.771921,131.628488
0.210018,-310.222799,149.127477,140.682600
0.210118,-314.142653,140.399019,149.689154
0.210218,-317.617576,131.598556,158.639849
0.210318,-320.621195,122.734562,167.519688
0.210418,-323.120374,113.814052,176.314891
0.210518,-325.090897,104.846492,185.011467
0.210618,-326.516310,95.839326,193.594679
0.210718,-327.379963,86.800846,202.051991
0.210818,-327.668372,77.737765,210.368826
0.210918,-327.368506,68.654230,218.526478
0.211018,-326.466399,59.553353,226.507473
0.211118,-324.955939,50.439305,234.294592
0.211218,-322.836195,41.315797,241.871155
0.211318,-320.109471,32.187544,249.222425
0.211418,-316.781185,23.058190,256.332101
0.211518,-312.857332,13.930018,263.182496
0.211618,-308.344721,4.804941,269.756332
0.211718,-303.255893,-4.314365,276.036880
0.211818,-297.606992,-13.424894,282.008683
0.211918,-291.417873,-22.522628,287.658140
0.212018,-284.710136,-31.604330,292.971216
0.212118,-277.505535,-40.667284,297.933793
0.212218,-269.826637,-49.709029,302.532549
0.212318,-261.698933,-58.726562,306.755022
0.212418,-253.149811,-67.716525,310.590590
0.212518,-244.209258,-76.674548,314.030556
0.212618,-234.907862,-85.596338,317.066752
0.212718,-225.276730,-94.477105,319.692291
0.212818,-215.346863,-103.311865,321.901120
0.212918,-205.150270,-112.095007,323.688586
0.213018,-194.719096,-120.820538,325.051819
0.213118,-184.086024,-129.481712,325.989555
0.213218,-173.283126,-138.071640,326.501744
0.213318,-162.341570,-146.582904,326.589492
0.213418,-151.291054,-155.008025,326.254802
0.213518,-140.160569,-163.338994,325.501016
0.213618,-128.977658,-171.567665,324.332822
0.213718,-117.769281,-179.685288,322.756485
0.213818,-106.560715,-187.683009,320.779373
0.213918,-95.375801,-195.551531,318.410020
0.214018,-84.236425,-203.281429,315.657755
0.214118,-73.163090,-210.862780,312.532909
0.214218,-62.174551,-218.285381,309.046710
0.214318,-51.288232,-225.538578,305.211275
0.214418,-40.519631,-232.611596,301.039333
0.214518,-29.882635,-239.493131,296.544019
0.214618,-19.388878,-246.171964,291.738604
0.214718,-9.048358,-252.636630,286.636671
0.214818,1.130814,-258.875662,281.251918
0.214918,11.141681,-264.877428,275.598451
0.215018,20.978997,-270.630463,269.690388
0.215118,30.638806,-276.123270,263.541853
0.215218,40.118908,-281.344812,257.166741
0.215318,49.418324,-286.284216,250.578732
0.215418,58.537233,-290.930996,243.791336
0.215518,67.476425,-295.274873,236.817956
0.215618,76.237625,-299.306076,229.671673
0.215718,84.823115,-303.015255,222.365273
0.215818,93.236145,-306.393837,214.910958
0.215918,101.480459,-309.433863,207.320464
0.216018,109.560643,-312.128387,199.604868
0.216118,117.481372,-314.471146,191.774806
0.216218,125.247639,-316.456827,183.840340
0.216318,132.864500,-318.080973,175.810911
0.216418,140.337259,-319.340210,167.695269
0.216518,147.671169,-320.232106,159.501482
0.216618,154.871564,-320.755372,151.236880
0.216718,161.943273,-320.909557,142.908232
0.216818,168.890836,-320.695201,134.521614
0.216918,175.718153,-320.113665,126.082515
0.217018,182.428748,-319.167264,117.595695
0.217118,189.025413,-317.859050,109.065299
0.217218,195.510416,-316.192948,100.494783
0.217318,201.885062,-314.173443,91.887068
0.217418,208.149913,-311.805745,83.244536
0.217518,214.304551,-309.095599,74.569130
0.217618,220.347776,-306.049412,65.862385
0.217718,226.277387,-302.674076,57.125551
0.217818,232.090351,-298.977032,48.359615
0.217918,237.782490,-294.966047,39.565512
0.218018,243.348763,-290.649319,30.744088
0.218118,248.783035,-286.035327,21.896330
0.218218,254.078455,-281.132960,13.023291
0.218318,259.227325,-275.951230,4.126093
0.218418,264.221252,-270.499408,-4.793929
0.218518,269.050983,-264.786904,-13.734989
0.218618,273.706716,-258.823310,-22.694954
0.218718,278.178025,-252.618257,-31.671228
0.218818,282.454212,-246.181593,-40.660733
0.218918,286.524213,-239.523150,-49.659900
0.219018,290.376860,-232.652881,-58.664637
0.219118,294.000739,-225.580697,-67.670157
0.219218,297.384494,-218.316505,-76.671100
0.219318,300.516727,-210.870100,-85.661416
0.219418,303.386318,-203.251241,-94.634457
0.219518,305.982389,-195.469447,-103.583049
0.219618,308.294518,-187.534115,-112.499498
0.219718,310.312675,-179.454253,-121.375439
0.219818,312.027171,-171.235178,-130.202272
0.219918,313.429518,-162.885279,-138.970307
0.220018,314.511541,-154.414829,-147.669884
0.220118,315.265322,-145.829761,-156.291222
0.220218,315.684807,-137.140857,-164.823228
0.220318,315.763454,-128.355729,-173.255636
0.220418,315.495161,-119.464599,-181.578214
0.220518,314.864453,-110.346050,-189.789983
0.220618,313.847184,-100.596160,-197.898361
0.220718,312.520918,-90.636465,-205.815191
0.220818,310.801585,-80.644557,-213.612919
0.220918,308.707756,-70.567403,-221.252901
0.221018,306.232026,-60.409709,-228.729588
0.221118,303.359668,-49.994469,-236.049707
0.221218,300.128914,-39.243365,-243.163392
0.221318,296.566622,-28.495460,-250.034372
0.221418,292.626452,-17.810822,-256.699402
0.221518,288.334605,-7.174491,-263.121916
0.221618,283.696507,3.359390,-269.291003
0.221718,278.717670,13.847295,-275.196306
0.221818,273.432299,24.240387,-280.797879
0.221918,267.843037,34.396295,-286.089566
0.222018,261.943272,44.314334,-291.075437
0.222118,255.754170,53.977969,-295.732555
0.222218,249.283407,63.348704,-300.054060
0.222318,242.544276,72.440522,-304.028013
0.222418,235.555971,81.205836,-307.633704
0.222518,228.319919,89.593243,-310.870188
0.222618,220.845089,97.611694,-313.733325
0.222718,213.150374,105.245381,-316.211411
0.222818,205.240322,112.538812,-318.305095
0.222918,196.741976,120.016672,-320.002722
0.223018,187.174849,127.444105,-321.196834
0.223118,177.161465,134.523379,-322.070988
0.223218,166.947202,141.424940,-322.502258
0.223318,156.471366,148.108701,-322.523473
0.223418,145.679596,154.785514,-322.133676
0.223518,134.241468,161.692457,-321.277529
0.223618,122.133550,168.539269,-319.990492
0.223718,109.843157,175.241049,-318.361065
0.223818,97.447240,181.915049,-316.310900
0.223918,84.940699,188.506329,-313.878527
0.224018,72.375503,195.112347,-311.071323
0.224118,59.674195,201.755869,-307.872291
0.224218,46.949218,208.292796,-304.334324
0.224318,34.399904,214.743800,-300.475682
0.224418,22.030358,221.141897,-296.277257
0.224518,9.877635,227.452096,-291.771272
0.224618,-2.007346,233.713432,-286.964182
0.224718,-13.626902,239.900794,-281.862730
0.224818,-24.891990,245.952207,-276.501586
0.224918,-35.730412,251.888298,-270.887710
0.225018,-46.147132,257.703906,-265.028016
0.225118,-56.109537,263.375944,-258.946611
0.225218,-65.589795,268.906663,-252.653578
0.225318,-74.575527,274.257241,-246.166055
0.225418,-83.019234,279.391023,-239.506945
0.225518,-90.902898,284.304612,-232.686103
0.225618,-98.235575,288.974701,-225.718165
0.225718,-105.008761,293.381284,-218.621068
0.225818,-111.225495,297.511120,-211.406189
0.225918,-116.893136,301.331517,-204.088540
0.226018,-122.009348,304.821407,-196.683626
0.226118,-126.595630,307.972779,-189.200903
0.226218,-130.683454,310.770299,-181.652130
0.226318,-134.297510,313.204446,-174.048138
0.226418,-137.467642,315.262799,-166.396882
0.226518,-140.220839,316.925120,-158.709024
0.226618,-142.581977,318.179989,-150.994432
0.226718,-144.590531,319.021237,-143.259231
0.226818,-146.287224,319.441478,-135.510702
0.226918,-148.118078,319.474189,-127.707021
0.227018,-150.408692,319.083606,-119.868044
0.227118,-152.776197,318.222811,-112.047886
0.227218,-155.114991,316.960084,-104.187151
0.227318,-157.493746,315.281264,-96.299585
0.227418,-160.054107,313.211245,-88.352816
0.227518,-163.152240,310.766726,-80.325180
0.227618,-166.811242,307.897942,-72.269878
0.227718,-170.744288,304.610359,-64.194443
0.227818,-174.942366,300.953527,-56.054819
0.227918,-179.432201,296.919308,-47.857565
0.228018,-184.249981,292.527437,-39.582937
0.228118,-189.497021,287.783221,-31.241288
0.228218,-195.112175,282.661244,-22.768047
0.228318,-200.970768,277.199937,-14.121277
0.228418,-207.075302,271.423254,-5.388229
0.228518,-213.408087,265.328237,3.368184
0.228618,-219.954416,258.938227,12.146096
0.228718,-226.719615,252.260774,20.950575
0.228818,-233.628632,245.305312,29.821315
0.228918,-240.608155,238.113307,38.734937
0.229018,-247.638058,230.703055,47.605411
0.229118,-254.686303,223.078032,56.488103
0.229218,-261.716157,215.261103,65.490869
0.229318,-268.668791,207.279382,74.538058
0.229418,-275.484203,199.133298,83.581023
0.229518,-282.108108,190.847745,92.604345
0.229618,-288.508305,182.430425,101.589796
0.229718,-294.645213,173.885310,110.610486
0.229818,-300.465687,165.238294,119.697106
0.229918,-305.917573,156.503816,128.780445
0.230018,-310.958921,147.683816,137.840325
0.230118,-315.552252,138.795837,146.865781
0.230218,-319.670010,129.848469,155.842685
0.230318,-323.281753,120.852660,164.794010
0.230418,-326.352159,111.826740,173.702937
0.230518,-328.851735,102.776819,182.529136
0.230618,-330.755103,93.708469,191.260497
0.230718,-332.042881,84.632175,199.878606
0.230818,-332.701792,75.552983,208.367630
0.230918,-332.718269,66.477944,216.723350
0.231018,-332.079209,57.413549,224.919575
