All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.027000,-176.985101,309.354627,-132.201964
0.027100,-184.832366,308.367738,-123.370177
0.027200,-192.505597,307.074076,-114.404270
0.027300,-199.999668,305.475095,-105.310861
0.027400,-207.309196,303.572669,-96.097190
0.027500,-214.428476,301.369049,-86.771254
0.027600,-221.351453,298.866935,-77.341855
0.027700,-228.071405,296.069212,-67.818694
0.027800,-234.581366,292.979190,-58.212181
0.027900,-240.873987,289.600458,-48.533339
0.028000,-246.941480,285.936717,-38.793877
0.028100,-252.776165,281.992057,-29.005786
0.028200,-258.370257,277.770862,-19.181344
0.028300,-263.715975,273.277718,-9.333088
0.028400,-268.805871,268.517654,0.526334
0.028500,-273.632631,263.496002,10.384161
0.028600,-278.189178,258.218366,20.227570
0.028700,-282.468909,252.690663,30.043867
0.028800,-286.465581,246.919001,39.820566
0.028900,-290.173489,240.909607,49.545570
0.029000,-293.587642,234.668864,59.207317
0.029100,-296.703689,228.203200,68.794894
0.029200,-299.518008,221.519066,78.298068
0.029300,-302.027711,214.622944,87.707347
0.029400,-304.230493,207.521269,97.013914
0.029500,-306.124619,200.220378,106.209575
0.029600,-307.708808,192.726578,115.286728
0.029700,-308.982141,185.046039,124.238268
0.029800,-309.944077,177.184837,133.057542
0.029900,-310.594397,169.149011,141.738348
0.030000,-310.933183,160.944570,150.274764
0.030100,-310.960880,152.577550,158.661193
0.030200,-310.678242,144.054155,166.892268
0.030300,-310.086296,135.380764,174.962719
0.030400,-309.186345,126.564036,182.867249
0.030500,-307.979867,117.611006,190.600449
0.030600,-306.468475,108.529093,198.156641
0.030700,-304.653937,99.326141,205.529860
0.030800,-302.538153,90.010484,212.713849
0.030900,-300.123245,80.590888,219.702058
0.031000,-297.411613,71.076668,226.487720
0.031100,-294.406007,61.477687,233.063917
0.031200,-291.109629,51.804331,239.423572
0.031300,-287.526142,42.067597,245.559528
0.031400,-283.659686,32.279094,251.464535
0.031500,-279.514849,22.450892,257.131281
0.031600,-275.096640,12.595524,262.552405
0.031700,-270.410421,2.725847,267.720578
0.031800,-265.461875,-7.145097,272.628569
0.031900,-260.256990,-17.004206,277.269357
0.032000,-254.802002,-26.838450,281.636248
0.032100,-249.103380,-36.635058,285.722979
0.032200,-243.167778,-46.381595,289.523791
0.032300,-237.001961,-56.066101,293.033498
0.032400,-230.612710,-65.677181,296.247480
0.032500,-224.006748,-75.204056,299.161691
0.032600,-217.190661,-84.636655,301.772613
0.032700,-210.170825,-93.965637,304.077236
